比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
76人122-120马刺,客,82,27,15,120,0.867,15,6,负,31,36,49,47,13,13,5,8,圣安东尼奥马刺,0.481,15,2019/1/23,0.573,24,SAS
76人122-128雄鹿,客,93,34,43,128,0.744,18,6,胜,42,50,79,42,12,32,8,5,密尔沃基雄鹿,0.353,10,2019/4/4,0.452,26,MIL
76人122-130老鹰,主,92,36,28,130,0.786,26,7,胜,33,44,79,48,12,22,11,7,亚特兰大老鹰,0.333,11,2019/4/3,0.522,29,ATL
76人123-110篮网,客,90,32,29,110,0.655,22,3,负,34,45,76,40,11,19,11,4,布鲁克林篮网,0.344,15,2019/3/28,0.444,25,BKN
76人123-114国王,客,94,27,24,114,0.792,22,2,负,30,40,68,43,9,19,10,4,萨克拉门托国王,0.333,8,2019/3/15,0.457,23,SAC
76人123-98奇才,客,92,28,19,98,0.842,20,4,负,34,42,22,37,8,16,8,10,华盛顿奇才,0.286,15,2018/11/30,0.402,22,WAS
76人124-114热火,主,77,31,33,114,0.818,30,6,负,32,40,13,37,13,27,8,5,迈阿密热火,0.419,15,2018/11/12,0.481,19,MIA
76人124-127篮网,客,74,28,43,127,0.86,23,1,胜,30,37,29,38,14,37,7,10,布鲁克林篮网,0.5,16,2018/12/12,0.514,20,BKN
76人125-109公牛,客,95,24,15,109,0.667,13,3,负,30,39,82,45,9,10,9,4,芝加哥公牛,0.375,7,2019/4/10,0.474,21,CHI
76人126-101猛龙,客,95,40,19,101,0.895,24,2,负,33,41,35,37,10,17,8,5,多伦多猛龙,0.25,15,2018/12/22,0.389,17,TOR
76人126-111尼克斯,主,100,29,27,111,0.815,27,4,负,29,43,57,40,9,22,14,8,纽约尼克斯,0.31,12,2019/2/13,0.4,27,NYK
76人127-108公牛,客,101,33,12,108,0.75,23,6,负,34,39,1,44,11,9,5,4,芝加哥公牛,0.333,12,2018/10/18,0.436,28,CHI
76人127-125篮网,主,88,25,20,125,0.75,25,4,负,33,43,21,50,10,15,10,2,布鲁克林篮网,0.4,16,2018/11/25,0.568,19,BKN
76人127-129老鹰,主,106,47,21,129,0.762,25,7,胜,34,49,74,49,15,16,15,8,亚特兰大老鹰,0.319,12,2019/3/23,0.462,28,ATL
76人128-105骑士,主,88,30,17,105,0.647,20,0,负,27,33,30,41,12,11,6,8,克里夫兰骑士,0.4,12,2018/12/16,0.466,28,CLE
76人130-125雄鹿,主,95,50,28,125,0.821,22,6,负,35,45,70,43,16,23,10,9,密尔沃基雄鹿,0.32,10,2019/3/17,0.453,25,MIL
76人131-109尼克斯,客,86,31,31,109,0.806,19,2,负,31,35,33,37,10,25,4,2,纽约尼克斯,0.323,8,2018/12/19,0.43,22,NYK
76人132-115奇才,客,84,32,21,115,0.81,18,3,负,28,34,41,42,14,17,6,14,华盛顿奇才,0.438,16,2019/1/8,0.5,26,WAS
76人132-127太阳,主,95,34,36,127,0.833,34,3,负,24,37,39,43,11,30,13,10,菲尼克斯太阳,0.324,15,2019/1/2,0.453,22,PHO
76人132-133活塞,主,108,33,27,133,0.704,24,4,胜,34,46,3,51,12,19,12,4,底特律活塞,0.364,8,2018/10/23,0.472,22,DET
76人133-132黄蜂,客,110,40,40,132,0.75,33,5,负,35,49,12,43,16,30,14,10,夏洛特黄蜂,0.4,4,2018/11/9,0.391,25,CHA
76人143-120湖人,客,93,27,19,120,0.737,21,4,负,34,43,56,48,10,14,9,3,洛杉矶湖人,0.37,16,2019/2/10,0.516,31,LAL
76人149-107森林狼,客,90,23,35,107,0.829,19,2,负,25,34,44,35,8,29,9,10,明尼苏达森林狼,0.348,11,2019/1/15,0.389,18,MIN
76人87-105凯尔特,主,97,37,14,105,0.714,20,5,胜,43,55,1,42,11,10,12,7,波士顿凯尔特人,0.297,14,2018/10/16,0.433,21,BOS
76人91-107火箭,主,85,41,15,107,0.667,18,0,胜,36,43,65,42,13,10,7,13,休斯顿火箭,0.317,17,2019/3/8,0.494,22,HOU
76人95-129开拓者,主,83,22,25,129,0.76,22,2,胜,52,59,37,49,12,19,7,2,波特兰开拓者,0.545,21,2018/12/30,0.59,28,POR
76人96-123马刺,主,87,23,17,123,0.941,14,9,胜,41,45,31,49,9,16,4,5,圣安东尼奥马刺,0.391,6,2018/12/17,0.563,28,SAS
76人97-122篮网,主,105,28,18,122,0.722,28,3,胜,23,38,10,50,9,13,15,11,布鲁克林篮网,0.321,9,2018/11/4,0.476,27,BKN
76人98-119魔术,主,87,29,23,119,0.783,18,2,胜,31,44,74,45,11,18,13,9,奥兰多魔术,0.379,7,2019/3/25,0.517,28,ORL
76人99-122热火,主,87,27,23,122,0.739,18,10,胜,37,44,81,46,13,17,7,6,迈阿密热火,0.481,14,2019/4/9,0.529,29,MIA
步行者100-102掘金,主,82,38,20,102,0.65,22,5,胜,30,39,68,39,11,13,9,6,丹佛掘金,0.289,10,2019/3/16,0.476,27,DEN
步行者100-107魔术,主,82,25,22,107,0.909,19,5,胜,39,48,52,38,11,20,9,4,奥兰多魔术,0.44,15,2019/1/31,0.463,25,ORL
步行者100-111马刺,客,83,21,24,111,0.708,19,4,胜,37,46,18,42,10,17,9,3,圣安东尼奥马刺,0.476,15,2018/11/23,0.506,28,SAS
步行者100-132勇士,客,98,31,16,132,0.813,19,7,胜,35,48,50,53,13,13,13,9,金州勇士,0.419,12,2019/1/28,0.541,39,GSW
步行者101-110独行侠,主,81,37,23,110,0.609,22,1,胜,32,42,61,40,16,14,10,11,达拉斯独行侠,0.432,15,2019/2/27,0.494,27,DAL
步行者101-118雄鹿,主,93,47,21,118,0.619,26,8,胜,39,50,2,44,17,13,11,9,密尔沃基雄鹿,0.362,17,2018/10/19,0.473,27,MIL
步行者102-101凯尔特,客,88,46,9,101,0.667,20,9,负,35,45,9,38,19,6,10,6,波士顿凯尔特人,0.413,14,2018/11/3,0.432,23,BOS
步行者103-106灰熊,主,80,28,28,106,0.679,24,5,胜,28,36,50,39,9,19,8,8,孟菲斯灰熊,0.321,12,2019/1/26,0.488,29,MEM
步行者103-115火箭,主,74,47,32,115,0.719,22,5,胜,30,38,12,36,20,23,8,6,休斯顿火箭,0.426,15,2018/11/11,0.486,18,HOU
步行者103-98尼克斯,客,80,28,18,98,0.833,23,5,负,41,49,68,35,13,15,8,4,纽约尼克斯,0.464,20,2019/3/12,0.438,22,NYK
步行者105-121猛龙,主,85,33,17,121,0.941,21,4,胜,33,41,42,44,17,16,8,9,多伦多猛龙,0.515,15,2019/1/6,0.518,30,TOR
步行者105-89奇才,客,76,35,26,89,0.923,18,1,负,31,37,34,28,9,24,6,8,华盛顿奇才,0.257,22,2018/12/23,0.368,21,WAS
步行者105-90骑士,客,79,36,9,90,0.444,13,2,负,25,30,56,35,16,4,5,3,克里夫兰骑士,0.444,12,2019/2/9,0.443,23,CLE
步行者105-96公牛,客,93,25,24,96,0.833,20,7,负,34,49,65,36,4,20,15,7,芝加哥公牛,0.16,9,2019/3/5,0.387,16,CHI
步行者107-101尼克斯,主,79,25,24,101,0.875,19,6,负,26,35,8,34,12,21,9,6,纽约尼克斯,0.48,17,2018/10/31,0.43,18,NYK
步行者107-105公牛,主,89,31,9,105,0.889,20,7,负,32,43,9,42,13,8,11,2,芝加哥公牛,0.419,14,2018/11/2,0.472,33,CHI
步行者107-97国王,客,90,32,15,97,0.8,21,8,负,31,43,25,38,9,12,12,9,萨克拉门托国王,0.281,13,2018/12/8,0.422,24,SAC
步行者108-106雷霆,客,86,30,20,106,0.8,28,5,负,36,44,69,38,14,16,8,11,俄克拉荷马雷霆,0.467,17,2019/3/14,0.442,24,OKC
步行者108-135凯尔特,主,88,32,24,135,0.875,25,7,胜,39,48,40,50,14,21,9,7,波士顿凯尔特人,0.438,13,2019/1/9,0.568,32,BOS
步行者108-89活塞,主,80,41,24,89,0.667,25,5,负,35,46,78,31,11,16,11,6,底特律活塞,0.268,18,2019/4/3,0.388,21,DET
步行者109-101奇才,客,88,30,24,101,0.708,22,3,负,28,34,27,37,10,17,6,13,华盛顿奇才,0.333,12,2018/12/10,0.42,22,WAS
步行者109-104太阳,主,92,30,18,104,0.667,17,6,负,33,45,20,41,10,12,12,8,菲尼克斯太阳,0.333,8,2018/11/27,0.446,20,PHO
步行者109-107鹈鹕,主,90,38,24,107,0.833,19,4,负,42,55,54,39,9,20,13,6,新奥尔良鹈鹕,0.237,16,2019/2/4,0.433,26,NOH
步行者109-113活塞,主,88,41,26,113,0.654,20,4,胜,32,47,59,39,18,17,15,8,底特律活塞,0.439,12,2019/2/25,0.443,28,DET
步行者109-115快船,主,89,34,27,115,0.704,20,2,胜,29,39,72,43,10,19,10,14,洛杉矶快船,0.294,13,2019/3/19,0.483,28,LAC
步行者109-127黄蜂,主,80,29,22,127,0.864,15,3,胜,30,36,17,45,18,19,6,7,夏洛特黄蜂,0.621,12,2018/11/21,0.563,30,CHA
步行者110-102热火,主,80,27,27,102,0.593,27,6,负,29,38,11,36,14,16,9,6,迈阿密热火,0.519,23,2018/11/9,0.45,27,MIA
步行者110-106猛龙,客,91,38,23,106,0.783,22,5,负,35,45,50,38,12,18,10,2,多伦多猛龙,0.316,9,2019/1/23,0.418,28,TOR
步行者110-111国王,主,91,29,24,111,0.667,16,3,胜,32,46,22,41,13,16,14,10,萨克拉门托国王,0.448,20,2018/12/1,0.451,25,SAC
步行者110-99尼克斯,客,89,32,22,99,0.682,19,1,负,31,44,31,37,10,15,13,7,纽约尼克斯,0.313,15,2018/12/16,0.416,21,NYK
步行者111-102活塞,客,88,33,19,102,0.737,24,5,负,25,41,77,38,12,14,16,7,底特律活塞,0.364,15,2019/4/1,0.432,21,DET
步行者111-83灰熊,客,84,29,28,83,0.821,18,3,负,21,28,1,25,10,23,7,11,孟菲斯灰熊,0.345,7,2018/10/17,0.298,16,MEM
步行者111-99独行侠,客,88,37,20,99,0.8,18,4,负,30,44,45,37,9,16,14,5,达拉斯独行侠,0.243,13,2019/1/19,0.42,21,DAL
步行者112-114凯尔特,主,86,27,17,114,0.765,19,5,胜,36,43,76,44,13,13,7,8,波士顿凯尔特人,0.481,14,2019/3/29,0.512,27,BOS
步行者112-117魔术,客,91,28,19,117,0.789,20,5,胜,30,41,64,46,10,15,11,7,奥兰多魔术,0.357,9,2019/3/2,0.505,28,ORL
步行者112-90魔术,主,89,33,13,90,0.769,18,7,负,38,47,26,36,8,10,9,3,奥兰多魔术,0.242,14,2018/12/7,0.404,20,ORL
步行者113-101 76人,主,88,36,27,101,0.741,21,5,负,32,49,30,36,9,20,17,5,费城76人,0.25,16,2018/12/14,0.409,17,PHI
步行者113-97雄鹿,客,92,43,15,97,0.667,18,6,负,34,43,27,38,11,10,9,6,密尔沃基雄鹿,0.256,11,2018/12/12,0.413,22,MIL
步行者114-106篮网,主,72,31,34,106,0.706,23,3,负,30,41,34,33,16,24,11,5,布鲁克林篮网,0.516,20,2018/12/21,0.458,28,BKN
步行者116-108老鹰,客,95,32,19,108,0.684,23,5,负,32,53,36,41,13,13,21,8,亚特兰大老鹰,0.406,17,2018/12/31,0.432,24,ATL
步行者116-121魔术,客,92,38,14,121,0.857,16,4,胜,28,37,77,47,15,12,9,9,奥兰多魔术,0.395,7,2019/3/30,0.511,37,ORL
步行者116-92快船,客,85,17,19,92,0.632,19,6,负,27,36,56,37,6,12,9,14,洛杉矶快船,0.353,19,2019/2/7,0.435,23,LAC
步行者116-96马刺,主,87,19,21,96,0.952,16,3,负,31,46,4,35,6,20,15,3,圣安东尼奥马刺,0.316,13,2018/10/24,0.402,16,SAS
步行者119-107骑士,主,86,25,22,107,0.909,20,2,负,23,39,6,40,7,20,16,9,克里夫兰骑士,0.28,15,2018/10/27,0.465,21,CLE
步行者119-112奇才,主,79,35,21,112,0.714,23,5,负,24,32,60,42,13,15,8,15,华盛顿奇才,0.371,22,2019/2/23,0.532,27,WAS
步行者119-116公牛,主,91,28,13,116,0.769,23,2,负,32,40,39,47,12,10,8,10,芝加哥公牛,0.429,17,2019/1/4,0.516,30,CHI
步行者120-95黄蜂,客,82,35,25,95,0.68,14,6,负,37,45,46,33,12,17,8,4,夏洛特黄蜂,0.343,16,2019/1/20,0.402,20,CHA
步行者121-106尼克斯,主,88,39,16,106,0.875,18,5,负,29,37,42,39,14,14,8,8,纽约尼克斯,0.359,16,2019/1/11,0.443,22,NYK
步行者121-88爵士,主,81,31,17,88,0.706,17,4,负,28,38,21,34,8,12,10,10,犹他爵士,0.258,17,2018/11/26,0.42,25,UTA
步行者121-94爵士,客,74,25,16,94,0.688,18,11,负,33,36,17,36,11,11,3,6,犹他爵士,0.44,18,2018/11/19,0.486,26,UTA
步行者122-115森林狼,客,89,26,34,115,0.676,24,7,负,35,57,62,42,8,23,22,5,明尼苏达森林狼,0.308,16,2019/2/28,0.472,16,MIN
步行者123-115骑士,主,76,29,23,115,0.87,20,3,负,27,35,41,41,13,20,8,4,克里夫兰骑士,0.448,16,2019/1/8,0.539,24,CLE
步行者124-88掘金,客,93,29,16,88,0.938,17,7,负,26,41,72,33,7,15,15,5,丹佛掘金,0.241,17,2019/3/24,0.355,21,DEN
步行者125-88活塞,客,91,36,12,88,0.917,22,6,负,28,44,33,34,9,11,16,7,底特律活塞,0.25,22,2018/12/28,0.374,25,DET
步行者126-111鹈鹕,客,93,27,30,111,0.567,25,5,负,37,52,60,43,8,17,15,5,新奥尔良鹈鹕,0.296,18,2019/2/22,0.462,25,NOH
步行者129-121老鹰,主,89,36,18,121,0.778,24,6,负,30,41,33,45,17,14,11,8,亚特兰大老鹰,0.472,19,2018/12/26,0.506,33,ATL
步行者131-97太阳,客,95,27,18,97,0.5,30,6,负,33,43,45,40,8,9,10,8,菲尼克斯太阳,0.296,19,2019/1/15,0.421,26,PHO
步行者132-112篮网,客,86,37,22,112,0.636,18,6,负,31,40,3,41,16,14,9,6,布鲁克林篮网,0.432,20,2018/10/20,0.477,25,BKN
步行者135-134老鹰,主,103,41,38,134,0.816,25,7,负,39,61,82,43,17,31,22,5,亚特兰大老鹰,0.415,17,2019/4/10,0.417,29,ATL
步行者136-94湖人,客,75,21,26,94,0.769,14,2,负,31,34,54,35,4,20,3,5,洛杉矶湖人,0.19,19,2019/2/5,0.467,25,LAL
步行者89-106 76人,主,87,23,30,106,0.767,26,3,胜,39,52,67,38,7,23,13,10,费城76人,0.304,13,2019/3/10,0.437,24,PHI
步行者89-107奇才,主,78,28,21,107,0.619,24,4,胜,33,41,51,41,12,13,8,8,华盛顿奇才,0.429,14,2019/1/30,0.526,27,WAS
