比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
森林狼97-125骑士,主,89,37,22,125,0.636,13,10,胜,36,48,48,48,15,14,12,10,克里夫兰骑士,0.405,10,2017/2/1,0.539,37,CLE
森林狼97-84小牛,客,83,33,9,84,0.667,19,5,负,27,35,57,35,8,6,8,9,达拉斯小牛,0.242,15,2017/2/24,0.422,16,DAL
森林狼98-100雷霆,客,86,22,25,100,0.76,21,4,胜,36,54,81,37,7,19,18,7,俄克拉荷马雷霆,0.318,17,2017/4/11,0.43,22,OKC
森林狼98-102灰熊,主,80,24,27,102,0.704,25,11,胜,34,45,1,36,11,19,11,6,孟菲斯灰熊,0.458,13,2016/10/26,0.45,19,MEM
森林狼98-105开拓者,主,81,33,26,105,0.808,20,4,胜,37,41,79,35,14,21,4,8,波特兰开拓者,0.424,12,2017/4/6,0.432,19,POR
森林狼98-85太阳,主,79,26,21,85,0.714,26,6,负,36,48,17,32,6,15,12,11,菲尼克斯太阳,0.231,25,2016/11/25,0.405,17,PHO
森林狼99-102掘金,客,81,22,25,102,0.72,24,3,胜,37,44,4,39,6,18,7,10,丹佛掘金,0.273,20,2016/11/3,0.481,24,DEN
森林狼99-107灰熊,客,77,28,39,107,0.846,25,3,胜,29,42,53,32,10,33,13,7,孟菲斯灰熊,0.357,9,2017/2/4,0.416,17,MEM
森林狼99-94公牛,主,87,15,19,94,0.737,16,6,负,29,42,24,38,4,14,13,7,芝加哥公牛,0.267,9,2016/12/13,0.437,20,CHI
太阳100-106勇士,客,83,29,33,106,0.848,23,5,胜,36,43,3,35,8,28,7,6,金州勇士,0.276,15,2016/10/30,0.422,27,GSW
太阳100-98小牛,主,74,26,36,98,0.917,17,2,负,38,48,65,28,9,33,10,2,达拉斯小牛,0.346,13,2017/3/11,0.378,17,DAL
太阳101-106爵士,客,89,23,24,106,0.667,16,6,胜,32,46,43,41,8,16,14,4,犹他爵士,0.348,8,2017/1/16,0.461,22,UTA
太阳101-106奇才,主,91,28,34,106,0.647,19,4,胜,31,45,13,37,10,22,14,8,华盛顿奇才,0.357,11,2016/11/21,0.407,25,WAS
太阳101-107国王,客,79,14,34,107,0.735,18,11,胜,40,48,68,38,6,25,8,8,萨克拉门托国王,0.429,18,2017/3/15,0.481,22,SAC
太阳101-110开拓者,客,86,22,25,110,0.68,24,6,胜,40,49,65,43,7,17,9,7,波特兰开拓者,0.318,14,2017/3/12,0.5,14,POR
太阳101-114雷霆,主,81,16,34,114,0.735,21,4,胜,32,42,27,41,7,25,10,12,俄克拉荷马雷霆,0.438,13,2016/12/17,0.506,28,OKC
太阳102-133火箭,主,85,36,39,133,0.795,23,4,胜,39,55,57,42,18,31,16,8,休斯顿火箭,0.5,21,2017/2/11,0.494,27,HOU
太阳102-95小牛,主,79,29,17,95,0.824,20,7,负,24,31,36,36,9,14,7,6,达拉斯小牛,0.31,10,2017/1/5,0.456,18,DAL
太阳103-109魔术,客,96,23,21,109,0.857,27,4,胜,35,43,70,42,7,18,8,10,奥兰多魔术,0.304,12,2017/3/17,0.438,21,ORL
太阳103-118骑士,主,85,43,19,118,0.684,24,6,胜,32,36,41,43,19,13,4,7,克里夫兰骑士,0.442,12,2017/1/19,0.506,29,CLE
太阳104-120掘金,主,93,17,24,120,0.917,24,4,胜,35,49,11,45,8,22,14,8,丹佛掘金,0.471,14,2016/11/16,0.484,23,DEN
太阳104-122篮网,客,84,37,30,122,0.867,19,10,胜,49,55,9,40,16,26,6,6,布鲁克林篮网,0.432,17,2016/11/12,0.476,22,BKN
太阳104-129国王,主,83,19,43,129,0.791,23,2,胜,47,55,81,43,9,34,8,7,萨克拉门托国王,0.474,13,2017/4/11,0.518,28,SAC
太阳105-103国王,主,85,27,22,103,0.773,25,4,负,37,43,50,38,10,17,6,5,萨克拉门托国王,0.37,13,2017/2/3,0.447,23,SAC
太阳105-112爵士,主,73,27,32,112,0.875,23,7,胜,29,35,23,36,12,28,6,7,犹他爵士,0.444,15,2016/12/6,0.493,23,UTA
太阳105-12076人,主,86,35,20,120,0.65,23,9,胜,38,44,13,45,17,13,6,11,费城76人,0.486,18,2016/11/19,0.523,33,PHI
太阳106-111鹈鹕,主,92,26,22,111,0.818,25,11,胜,39,48,52,42,9,18,9,11,新奥尔良鹈鹕,0.346,13,2017/2/6,0.457,20,NOH
太阳106-120黄蜂,主,87,30,24,120,0.917,14,2,胜,33,41,73,42,14,22,8,8,夏洛特黄蜂,0.467,7,2017/3/26,0.483,29,CHA
太阳107-100活塞,客,89,22,32,100,0.844,24,5,负,32,41,8,32,9,27,9,11,底特律活塞,0.409,11,2016/11/9,0.36,20,DET
太阳107-105尼克斯,主,89,21,16,105,0.875,20,3,负,31,46,45,40,11,14,15,6,纽约尼克斯,0.524,12,2017/1/21,0.449,20,NYK
太阳108-105马刺,客,71,20,34,105,0.706,18,1,负,27,33,40,36,9,24,6,8,圣安东尼奥马刺,0.45,16,2017/1/14,0.507,15,SAS
太阳108-110鹈鹕,客,78,28,35,110,0.8,23,5,胜,32,37,56,37,8,28,5,8,新奥尔良鹈鹕,0.286,16,2017/2/13,0.474,19,NOH
太阳108-113小牛,客,89,34,17,113,0.706,20,8,胜,24,32,39,43,15,12,8,11,达拉斯小牛,0.441,9,2017/1/12,0.483,29,DAL
太阳108-115森林狼,主,86,19,25,115,0.96,25,7,胜,30,41,27,42,7,24,11,8,明尼苏达森林狼,0.368,19,2016/12/19,0.488,26,MIN
太阳108-119湖人,主,90,23,35,119,0.771,22,5,胜,38,53,7,41,10,27,15,8,洛杉矶湖人,0.435,19,2016/11/6,0.456,22,LAL
太阳109-106凯尔特,客,85,37,40,106,0.725,28,6,负,40,54,63,32,13,29,14,6,波士顿凯尔特人,0.351,12,2017/3/5,0.376,19,BOS
太阳109-107老鹰,客,89,25,10,107,0.8,22,6,负,33,40,19,45,9,8,7,9,亚特兰大老鹰,0.36,20,2016/11/30,0.506,20,ATL
太阳109-138勇士,主,78,21,34,138,0.765,19,5,胜,32,38,20,49,14,26,6,9,金州勇士,0.667,17,2016/12/3,0.628,37,GSW
太阳110-113雷霆,主,96,21,38,113,0.737,24,3,胜,43,57,2,40,5,28,14,11,俄克拉荷马雷霆,0.238,22,2016/10/28,0.417,13,OKC
太阳110-122湖人,客,98,27,24,122,0.667,20,7,胜,28,42,65,47,12,16,14,11,洛杉矶湖人,0.444,9,2017/3/9,0.48,21,LAL
太阳111-112森林狼,客,84,17,24,112,0.75,21,4,胜,32,42,45,44,6,18,10,8,明尼苏达森林狼,0.353,15,2017/1/24,0.524,24,MIN
太阳111-120勇士,客,90,31,24,120,0.708,19,9,胜,32,40,79,45,13,17,8,13,金州勇士,0.419,15,2017/4/5,0.5,25,GSW
太阳111-125火箭,客,86,38,26,125,0.577,22,8,胜,28,37,30,46,18,15,9,4,休斯顿火箭,0.474,11,2016/12/21,0.535,30,HOU
太阳112-111鹈鹕,主,94,30,28,111,0.536,21,14,负,37,45,6,43,10,15,8,6,新奥尔良鹈鹕,0.333,8,2016/11/4,0.457,28,NOH
太阳112-123掘金,客,80,25,42,123,0.881,25,3,胜,39,48,46,39,8,37,9,7,丹佛掘金,0.32,14,2017/1/28,0.488,17,DEN
太阳112-130灰熊,主,86,25,29,130,0.759,19,3,胜,27,39,61,48,12,22,12,6,孟菲斯灰熊,0.48,10,2017/2/28,0.558,24,MEM
太阳112-137雄鹿,客,82,17,35,137,0.743,25,11,胜,35,44,50,52,7,26,9,9,密尔沃基雄鹿,0.412,16,2017/2/4,0.634,29,MIL
太阳113-111尼克斯,客,97,20,38,111,0.737,27,4,负,32,43,25,38,7,28,11,10,纽约尼克斯,0.35,13,2016/12/13,0.392,23,NYK
太阳114-120掘金,客,89,29,32,120,0.906,25,1,胜,39,49,17,39,13,29,10,5,丹佛掘金,0.448,12,2016/11/27,0.438,21,DEN
太阳114-124快船,客,84,19,38,124,0.816,28,9,胜,37,45,49,44,5,31,8,10,洛杉矶快船,0.263,10,2017/2/1,0.524,20,LAC
太阳115-103猛龙,主,83,27,35,103,0.857,20,8,负,28,35,44,33,7,30,7,9,多伦多猛龙,0.259,9,2017/1/22,0.398,19,TOR
太阳115-131火箭,主,92,43,30,131,0.8,22,4,胜,37,47,32,46,15,24,10,11,休斯顿火箭,0.349,20,2016/12/26,0.5,28,HOU
太阳115-97公牛,客,86,19,22,97,0.818,16,5,负,29,41,54,37,5,18,12,7,芝加哥公牛,0.263,11,2017/2/10,0.43,20,CHI
太阳116-120骑士,客,82,34,19,120,0.895,12,5,胜,25,38,36,44,15,17,13,8,克里夫兰骑士,0.441,20,2017/1/8,0.537,15,CLE
太阳116-123火箭,客,100,38,23,123,0.652,23,4,胜,33,46,77,47,14,15,13,8,休斯顿火箭,0.368,15,2017/4/2,0.47,23,HOU
太阳116-96步行者,主,76,7,29,96,0.793,19,8,负,25,35,13,36,1,23,10,5,印第安纳步行者,0.143,18,2016/11/18,0.474,18,IND
太阳117-130开拓者,主,92,37,31,130,0.935,23,3,胜,30,41,76,43,15,29,11,12,波特兰开拓者,0.405,12,2017/4/1,0.467,21,POR
太阳118-111雷霆,客,87,35,35,111,0.8,30,5,负,36,47,62,37,9,28,11,10,俄克拉荷马雷霆,0.257,19,2017/3/3,0.425,14,OKC
太阳118-115开拓者,客,101,33,21,115,0.905,23,8,负,43,53,5,42,12,19,10,8,波特兰开拓者,0.364,14,2016/11/2,0.416,25,POR
太阳118-124快船,客,80,22,34,124,0.706,21,4,胜,32,39,77,44,12,24,7,4,洛杉矶快船,0.545,14,2017/3/30,0.55,20,LAC
太阳119-115湖人,主,87,26,34,115,0.765,21,2,负,39,49,25,40,9,26,10,4,洛杉矶湖人,0.346,15,2016/12/9,0.46,18,LAL
太阳119-120鹈鹕,客,97,40,35,120,0.8,27,4,胜,35,49,25,38,16,28,14,12,新奥尔良鹈鹕,0.4,11,2016/12/11,0.392,24,NOH
太阳120-103黄蜂,客,89,34,28,103,0.821,20,1,负,25,34,61,35,10,23,9,14,夏洛特黄蜂,0.294,16,2017/3/2,0.393,19,CHA
太阳120-127掘金,主,86,23,35,127,0.857,15,6,胜,27,46,45,44,9,30,19,5,丹佛掘金,0.391,12,2017/1/26,0.512,29,DEN
太阳120-130凯尔特,主,94,41,35,130,0.8,32,5,胜,38,50,73,44,14,28,12,8,波士顿凯尔特人,0.341,15,2017/3/24,0.468,31,BOS
太阳120-133勇士,主,87,33,31,133,0.871,20,7,胜,35,43,10,45,16,27,8,8,金州勇士,0.485,16,2016/11/13,0.517,32,GSW
太阳120-99雷霆,客,93,31,33,99,0.727,26,3,负,26,48,79,34,7,24,22,1,俄克拉荷马雷霆,0.226,9,2017/4/7,0.366,13,OKC
太阳121-124开拓者,主,81,31,28,124,0.714,27,4,胜,28,35,8,45,14,20,7,5,波特兰开拓者,0.452,20,2016/11/8,0.556,22,POR
太阳121-128公牛,主,98,26,31,128,0.774,21,4,胜,35,46,58,46,12,24,11,15,芝加哥公牛,0.462,12,2017/2/24,0.469,31,CHI
太阳123-11676人,客,83,31,22,116,0.864,31,6,负,20,28,29,42,13,19,8,7,费城76人,0.419,19,2016/12/23,0.506,23,PHI
太阳124-111小牛,客,97,45,19,111,0.684,23,2,负,27,44,80,41,16,13,17,5,达拉斯小牛,0.356,10,2017/4/9,0.423,23,DAL
太阳127-131奇才,客,90,18,53,131,0.792,21,4,胜,35,44,62,41,7,42,9,15,华盛顿奇才,0.389,11,2017/3/7,0.456,19,WAS
太阳137-101湖人,客,93,26,28,101,0.786,27,3,负,29,36,58,35,9,22,7,9,洛杉矶湖人,0.346,12,2017/2/15,0.376,16,LAL
太阳85-98森林狼,客,85,22,25,98,0.92,27,8,胜,28,39,15,34,7,23,11,15,明尼苏达森林狼,0.318,17,2016/11/25,0.4,16,MIN
太阳86-91爵士,主,73,20,20,91,0.65,16,4,胜,40,46,34,35,8,13,6,3,犹他爵士,0.4,15,2016/12/31,0.479,17,UTA
太阳91-110灰熊,主,72,24,34,110,0.765,25,8,胜,30,41,55,35,14,26,11,6,孟菲斯灰熊,0.583,22,2017/2/8,0.486,24,MEM
太阳91-95老鹰,主,85,27,29,95,0.724,23,6,胜,42,51,74,34,6,21,9,5,亚特兰大老鹰,0.222,19,2017/3/28,0.4,24,ATL
太阳92-107马刺,客,74,16,26,107,0.923,20,2,胜,41,50,26,39,5,24,9,6,圣安东尼奥马刺,0.313,20,2016/12/15,0.527,19,SAS
太阳92-87魔术,主,91,25,23,87,0.609,19,8,负,33,44,15,33,7,14,11,9,奥兰多魔术,0.28,11,2016/11/23,0.363,17,ORL
太阳94-109步行者,客,78,23,41,109,0.78,16,3,胜,37,49,22,35,7,32,12,11,印第安纳步行者,0.304,18,2016/12/7,0.449,16,IND
太阳94-113国王,客,86,21,26,113,0.731,20,5,胜,31,41,1,44,6,19,10,5,萨克拉门托国王,0.286,13,2016/10/26,0.512,24,SAC
太阳95-112活塞,主,92,25,30,112,0.667,21,4,胜,51,63,70,40,12,20,12,2,底特律活塞,0.48,12,2017/3/19,0.435,26,DET
太阳96-100雄鹿,主,76,20,18,100,0.889,21,6,胜,27,33,57,39,6,16,6,10,密尔沃基雄鹿,0.3,19,2017/2/26,0.513,26,MIL
太阳96-115灰熊,客,80,28,24,115,0.875,27,2,胜,34,44,50,39,16,21,10,13,孟菲斯灰熊,0.571,17,2017/1/30,0.488,25,MEM
太阳97-112热火,主,96,27,23,112,0.739,25,5,胜,32,50,71,42,11,17,18,13,迈阿密热火,0.407,14,2017/3/21,0.438,17,MIA
太阳98-109快船,主,79,16,38,109,0.737,21,11,胜,39,51,37,37,7,28,12,1,洛杉矶快船,0.438,20,2017/1/2,0.468,17,LAC
太阳98-116快船,主,80,16,38,116,0.789,23,4,胜,39,44,3,40,6,30,5,8,洛杉矶快船,0.375,16,2016/10/31,0.5,21,LAC
太阳98-119马刺,主,87,17,25,119,0.8,20,7,胜,30,46,32,47,5,20,16,11,圣安东尼奥马刺,0.294,16,2016/12/28,0.54,20,SAS
太阳98-126篮网,主,95,29,42,126,0.762,26,5,胜,44,61,71,43,8,32,17,11,布鲁克林篮网,0.276,17,2017/3/23,0.453,25,BKN
太阳99-90热火,客,91,23,16,90,0.75,23,4,负,28,43,36,36,6,12,15,8,迈阿密热火,0.261,12,2017/1/3,0.396,18,MIA
太阳99-91猛龙,客,75,27,29,91,0.828,24,5,负,34,43,32,30,7,24,9,12,多伦多猛龙,0.259,18,2016/12/29,0.4,10,TOR
鹈鹕100-108爵士,主,85,27,18,108,0.611,22,6,胜,38,49,74,41,15,11,11,6,犹他爵士,0.556,10,2017/3/27,0.482,27,UTA
鹈鹕100-113马刺,主,86,22,22,113,0.818,15,6,胜,37,49,27,42,11,18,12,6,圣安东尼奥马刺,0.5,13,2016/12/18,0.488,31,SAS
鹈鹕100-122火箭,主,94,61,19,122,0.737,18,4,胜,44,57,27,42,24,14,13,7,休斯顿火箭,0.393,14,2016/12/16,0.447,27,HOU
鹈鹕100-77开拓者,客,76,32,26,77,0.769,20,1,负,40,48,66,23,11,20,8,3,波特兰开拓者,0.344,16,2017/3/14,0.303,13,POR
鹈鹕101-123勇士,主,96,33,16,123,0.938,15,3,胜,39,53,80,49,10,15,14,2,金州勇士,0.303,9,2017/4/8,0.51,37,GSW
鹈鹕102-107掘金,客,83,24,33,107,0.758,22,4,胜,47,58,1,37,8,25,11,7,丹佛掘金,0.333,24,2016/10/26,0.446,18,DEN
鹈鹕102-95步行者,客,87,21,24,95,0.833,21,4,负,39,46,27,36,3,20,7,6,印第安纳步行者,0.143,12,2016/12/15,0.414,23,IND
鹈鹕102-98快船,客,96,37,18,98,0.722,20,4,负,42,59,34,37,11,13,17,6,洛杉矶快船,0.297,11,2016/12/28,0.385,15,LAC
鹈鹕103-100开拓者,主,85,30,13,100,0.385,18,2,负,39,53,82,41,13,5,14,4,波特兰开拓者,0.433,23,2017/4/12,0.482,22,POR
鹈鹕104-119开拓者,主,100,32,17,119,0.765,20,5,胜,40,52,18,47,12,13,12,7,波特兰开拓者,0.375,11,2016/11/25,0.47,30,POR
鹈鹕104-92尼克斯,客,93,23,16,92,0.938,18,6,负,40,50,32,35,7,15,10,7,纽约尼克斯,0.304,14,2016/12/30,0.376,18,NYK
鹈鹕104-95篮网,主,97,42,11,95,0.545,20,6,负,43,50,38,40,9,6,7,10,布鲁克林篮网,0.214,16,2017/1/12,0.412,22,BKN
鹈鹕105-114雷霆,客,91,27,28,114,0.714,18,11,胜,43,55,46,42,10,20,12,6,俄克拉荷马雷霆,0.37,16,2017/1/25,0.462,24,OKC
鹈鹕105-133快船,主,94,36,9,133,0.889,22,2,胜,31,40,24,54,17,8,9,10,洛杉矶快船,0.472,10,2016/12/10,0.574,34,LAC
鹈鹕105-88湖人,客,87,30,18,88,0.5,17,5,负,38,47,19,37,5,9,9,8,洛杉矶湖人,0.167,12,2016/11/29,0.425,26,LAL
鹈鹕105-97湖人,主,83,28,15,97,0.733,24,5,负,38,49,63,38,10,11,11,7,洛杉矶湖人,0.357,25,2017/3/5,0.458,22,LAL
鹈鹕106-105凯尔特,客,95,41,20,105,0.85,27,0,负,33,44,10,38,12,17,11,9,波士顿凯尔特人,0.293,10,2016/11/14,0.4,19,BOS
鹈鹕106-108猛龙,主,94,31,15,108,0.8,19,6,胜,40,53,49,43,10,12,13,5,多伦多猛龙,0.323,14,2017/1/31,0.457,19,TOR
鹈鹕106-116勇士,主,90,35,12,116,0.833,17,4,胜,28,38,7,45,16,10,10,14,金州勇士,0.457,15,2016/11/7,0.5,35,GSW
鹈鹕106-122掘金,主,78,32,32,122,0.719,15,4,胜,39,50,79,43,13,23,11,9,丹佛掘金,0.406,21,2017/4/7,0.551,31,DEN
鹈鹕107-117火箭,主,93,39,20,117,0.75,19,3,胜,44,59,72,44,14,15,15,5,休斯顿火箭,0.359,18,2017/3/24,0.473,29,HOU
鹈鹕108-110灰熊,客,104,34,21,110,0.619,22,4,胜,48,61,22,42,13,13,13,8,孟菲斯灰熊,0.382,14,2016/12/5,0.404,23,MEM
鹈鹕108-117凯尔特,主,93,36,21,117,0.905,22,5,胜,32,47,37,40,18,19,15,6,波士顿凯尔特人,0.5,10,2017/1/7,0.43,26,BOS
鹈鹕108-9376人,主,82,33,21,93,0.762,20,8,负,37,43,28,33,11,16,6,6,费城76人,0.333,13,2016/12/20,0.402,18,PHI
鹈鹕109-113勇士,客,95,34,19,113,0.789,12,6,胜,36,45,26,42,14,15,9,6,金州勇士,0.412,12,2016/12/13,0.442,30,GSW
鹈鹕109-86活塞,客,103,23,17,86,0.176,17,3,负,27,50,61,40,3,3,23,11,底特律活塞,0.13,7,2017/3/1,0.388,13,DET
鹈鹕110-108太阳,主,93,23,24,108,0.833,25,3,负,30,43,56,40,8,20,13,7,菲尼克斯太阳,0.348,18,2017/2/13,0.43,14,PHO
鹈鹕110-117公牛,客,92,26,18,117,0.778,23,6,胜,40,49,77,45,13,14,9,7,芝加哥公牛,0.5,11,2017/4/2,0.489,26,CHI
鹈鹕110-118雷霆,主,88,21,37,118,0.757,29,0,胜,37,53,59,42,6,28,16,4,俄克拉荷马雷霆,0.286,13,2017/2/26,0.477,17,OKC
鹈鹕110-121雷霆,客,88,28,24,121,0.833,20,6,胜,36,49,29,45,11,20,13,8,俄克拉荷马雷霆,0.393,10,2016/12/21,0.511,22,OKC
鹈鹕110-96尼克斯,主,85,29,16,96,0.813,18,4,负,33,45,38,36,11,13,12,5,纽约尼克斯,0.379,14,2017/1/9,0.424,17,NYK
鹈鹕111-104小牛,客,75,32,22,104,0.773,22,1,负,28,32,31,37,13,17,4,4,达拉斯小牛,0.406,10,2016/12/26,0.493,27,DAL
鹈鹕111-106太阳,客,93,27,25,106,0.84,23,9,负,40,49,52,40,5,21,9,7,菲尼克斯太阳,0.185,16,2017/2/6,0.43,26,PHO
鹈鹕111-112太阳,客,93,24,28,112,0.857,27,2,胜,46,58,6,40,8,24,12,7,菲尼克斯太阳,0.333,14,2016/11/4,0.43,18,PHO
鹈鹕112-106雄鹿,主,91,18,25,106,0.8,20,5,负,37,48,8,40,6,20,11,4,密尔沃基雄鹿,0.333,11,2016/11/10,0.44,23,MIL
鹈鹕112-120热火,主,87,35,19,120,0.842,22,3,胜,33,45,68,44,16,16,12,9,迈阿密热火,0.457,15,2017/3/15,0.506,23,MIA
鹈鹕112-94老鹰,主,85,29,10,94,0.6,15,6,负,34,40,14,39,10,6,6,5,亚特兰大老鹰,0.345,15,2016/11/22,0.459,22,ATL
鹈鹕113-101开拓者,客,88,34,26,101,0.885,21,1,负,35,48,14,33,12,23,13,2,波特兰开拓者,0.353,14,2016/11/18,0.375,19,POR
鹈鹕113-117雄鹿,客,91,32,21,117,0.905,25,5,胜,39,50,4,44,10,19,11,9,密尔沃基雄鹿,0.313,15,2016/11/1,0.484,30,MIL
鹈鹕114-122勇士,客,91,28,28,122,0.893,22,2,胜,40,49,2,44,9,25,9,8,金州勇士,0.321,14,2016/10/28,0.484,32,GSW
鹈鹕114-143篮网,客,83,30,35,143,0.914,20,6,胜,43,52,42,48,15,32,9,5,布鲁克林篮网,0.5,16,2017/1/20,0.578,24,BKN
鹈鹕115-90掘金,主,95,25,14,90,0.857,13,1,负,41,49,73,36,6,12,8,3,丹佛掘金,0.24,10,2017/3/26,0.379,21,DEN
鹈鹕117-89国王,客,89,19,17,89,0.765,17,6,负,38,52,76,35,6,13,14,7,萨克拉门托国王,0.316,21,2017/3/31,0.393,18,SAC
鹈鹕117-96森林狼,客,86,17,33,96,0.818,19,3,负,33,41,14,33,3,27,8,12,明尼苏达森林狼,0.176,17,2016/11/23,0.384,23,MIN
鹈鹕118-98魔术,客,88,32,11,98,0.818,14,5,负,43,48,44,39,11,9,5,6,奥兰多魔术,0.344,18,2017/1/18,0.443,18,ORL
鹈鹕119-103马刺,客,85,28,29,103,0.862,13,5,负,32,44,46,33,12,25,12,10,圣安东尼奥马刺,0.429,12,2017/1/27,0.388,20,SAS
鹈鹕120-119太阳,主,96,41,26,119,0.654,27,3,负,43,57,24,44,14,17,14,6,菲尼克斯太阳,0.341,16,2016/12/11,0.458,21,PHO
鹈鹕121-116黄蜂,客,97,43,28,116,0.75,21,5,负,44,52,12,40,15,21,8,7,夏洛特黄蜂,0.349,14,2016/11/19,0.412,29,CHA
鹈鹕121-118小牛,客,91,27,17,118,0.941,21,4,负,30,38,74,44,14,16,8,3,达拉斯小牛,0.519,5,2017/3/29,0.484,25,DAL
鹈鹕122-106森林狼,主,82,27,32,106,0.75,21,0,负,22,34,54,38,6,24,12,11,明尼苏达森林狼,0.222,13,2017/2/10,0.463,22,MIN
鹈鹕123-109森林狼,客,85,25,17,109,0.706,14,5,负,27,36,69,44,9,12,9,11,明尼苏达森林狼,0.36,16,2017/3/19,0.518,30,MIN
鹈鹕124-122骑士,客,93,37,25,122,0.84,20,3,负,34,45,43,43,15,21,11,6,克里夫兰骑士,0.405,11,2017/1/23,0.462,24,CLE
鹈鹕125-122黄蜂,主,102,46,20,122,0.85,14,3,负,39,50,66,46,13,17,11,5,夏洛特黄蜂,0.283,9,2017/3/11,0.451,32,CHA
鹈鹕128-112火箭,客,89,40,32,112,0.781,19,3,负,36,46,69,37,13,25,10,6,休斯顿火箭,0.325,13,2017/3/17,0.416,18,HOU
鹈鹕131-134掘金,客,99,30,21,134,0.714,20,2,胜,35,50,77,53,13,15,15,3,丹佛掘金,0.433,10,2017/4/4,0.535,31,DEN
鹈鹕79-98马刺,主,83,24,23,98,0.783,15,7,胜,44,50,3,35,10,18,6,6,圣安东尼奥马刺,0.417,9,2016/10/29,0.422,21,SAS
鹈鹕81-91小牛,主,77,27,20,91,0.85,18,3,胜,35,46,16,32,10,17,11,7,达拉斯小牛,0.37,12,2016/11/27,0.416,19,DAL
鹈鹕82-89魔术,主,88,27,19,89,0.579,15,7,胜,37,50,12,34,10,11,13,7,奥兰多魔术,0.37,12,2016/11/16,0.386,17,ORL
鹈鹕82-90骑士,主,90,31,22,90,0.727,13,5,胜,45,56,33,34,6,16,11,9,克里夫兰骑士,0.194,11,2017/1/2,0.378,16,CLE
鹈鹕83-88爵士,主,81,27,15,88,0.8,17,2,胜,34,46,64,33,10,12,12,10,犹他爵士,0.37,19,2017/3/6,0.407,16,UTA
鹈鹕83-89灰熊,主,94,27,20,89,0.75,22,5,胜,39,52,5,33,8,15,13,12,孟菲斯灰熊,0.296,17,2016/11/2,0.351,20,MEM
鹈鹕83-96小牛,主,78,26,16,96,0.75,25,4,胜,36,43,58,36,12,12,7,12,达拉斯小牛,0.462,17,2017/2/25,0.462,24,DAL
鹈鹕87-94猛龙,客,76,21,23,94,0.609,18,6,胜,34,42,64,36,8,14,8,6,多伦多猛龙,0.381,11,2017/3/8,0.474,21,TOR
鹈鹕88-9976人,客,91,40,13,99,0.692,20,8,胜,35,46,23,39,12,9,11,8,费城76人,0.3,10,2016/12/8,0.429,27,PHI
鹈鹕91-105奇才,主,83,31,22,105,0.864,19,6,胜,39,46,50,38,10,19,7,10,华盛顿奇才,0.323,12,2017/2/4,0.458,20,WAS
鹈鹕91-87热火,客,87,19,13,87,0.538,20,4,负,48,59,31,36,8,7,11,4,迈阿密热火,0.421,13,2016/12/23,0.414,19,MIA
鹈鹕92-101雷霆,主,89,28,26,101,0.5,15,5,胜,48,59,21,41,6,13,11,7,俄克拉荷马雷霆,0.214,15,2016/12/4,0.461,24,OKC
鹈鹕94-102国王,主,81,25,20,102,0.8,21,6,胜,34,39,9,39,8,16,5,7,萨克拉门托国王,0.32,10,2016/11/8,0.481,24,SAC
鹈鹕94-107奇才,客,89,21,10,107,0.7,17,3,胜,35,45,47,45,10,7,10,9,华盛顿奇才,0.476,10,2017/1/29,0.506,28,WAS
鹈鹕94-127爵士,客,88,32,21,127,0.81,19,2,胜,36,48,53,48,14,17,12,9,犹他爵士,0.438,8,2017/2/8,0.545,25,UTA
鹈鹕94-99老鹰,客,90,23,17,99,0.824,14,6,胜,43,55,36,38,9,14,12,9,亚特兰大老鹰,0.391,14,2017/1/5,0.422,23,ATL
鹈鹕95-82灰熊,客,79,35,13,82,0.692,20,3,负,37,42,71,32,9,9,5,7,孟菲斯灰熊,0.257,15,2017/3/21,0.405,17,MEM
鹈鹕95-91灰熊,主,89,33,25,91,0.76,19,3,负,35,48,58,33,6,19,13,8,孟菲斯灰熊,0.182,15,2017/2/15,0.371,22,MEM
鹈鹕95-98步行者,主,81,19,16,98,0.688,18,7,胜,41,46,40,41,5,11,5,10,印第安纳步行者,0.263,16,2017/1/16,0.506,26,IND
鹈鹕96-108湖人,主,88,22,23,108,0.696,18,3,胜,39,47,81,42,8,16,8,15,洛杉矶湖人,0.364,11,2017/4/11,0.477,24,LAL
鹈鹕96-114快船,客,88,24,16,114,0.875,18,7,胜,34,46,21,45,10,14,12,7,洛杉矶快船,0.417,9,2016/12/2,0.511,27,LAC
鹈鹕98-101马刺,客,95,27,25,101,0.6,22,5,胜,42,53,60,40,6,15,11,6,圣安东尼奥马刺,0.222,11,2017/3/3,0.421,20,SAS
鹈鹕98-118活塞,主,88,26,17,118,0.706,13,0,胜,37,42,49,48,10,12,5,9,底特律活塞,0.385,10,2017/2/1,0.545,28,DET
鹈鹕99-105国王,主,78,31,27,105,0.889,18,5,胜,38,46,55,35,11,24,8,11,萨克拉门托国王,0.355,19,2017/2/12,0.449,23,SAC
鹈鹕99-107公牛,主,101,20,23,107,0.565,20,6,胜,42,63,41,43,8,13,21,10,芝加哥公牛,0.4,10,2017/1/14,0.426,22,CHI
