比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
热火112-115猛龙,主,90,35,23,115,0.783,19,3,胜,33,40,56,42,13,18,7,7,多伦多猛龙,0.371,8,2018/2/13,0.467,24,TOR
热火113-101独行侠,客,75,35,11,101,0.727,12,2,负,19,22,33,38,17,8,3,5,达拉斯小牛,0.486,8,2017/12/22,0.507,28,DAL
热火113-117奇才,主,79,24,27,117,0.852,22,2,胜,33,40,65,40,14,23,7,7,华盛顿奇才,0.583,18,2018/3/6,0.506,25,WAS
热火113-131湖人,客,79,29,26,131,0.808,17,5,胜,30,36,61,47,16,21,6,9,洛杉矶湖人,0.552,13,2018/3/1,0.595,29,LAL
热火114-106步行者,主,86,18,29,106,0.655,23,3,负,33,44,41,43,1,19,11,7,印第安纳步行者,0.056,14,2018/1/10,0.5,13,IND
热火115-86老鹰,主,90,30,17,86,0.647,16,6,负,38,48,79,33,9,11,10,5,亚特兰大老鹰,0.3,15,2018/4/4,0.367,20,ATL
热火115-89灰熊,客,80,11,17,89,0.824,22,3,负,31,40,58,35,5,14,9,7,孟菲斯灰熊,0.455,19,2018/2/24,0.438,16,MEM
热火116-109猛龙,客,92,30,21,109,0.762,24,10,负,38,47,82,42,9,16,9,5,多伦多猛龙,0.3,13,2018/4/11,0.457,24,TOR
热火117-111魔术,主,81,27,15,111,0.733,20,9,负,28,37,37,44,12,11,9,2,奥兰多魔术,0.444,12,2017/12/30,0.543,31,ORL
热火119-123国王,主,94,24,25,123,0.76,21,7,胜,35,43,69,48,8,19,8,6,萨克拉门托国王,0.333,11,2018/3/14,0.511,23,SAC
热火119-98尼克斯,客,89,31,12,98,0.833,16,1,负,27,40,72,39,10,10,13,6,纽约尼克斯,0.323,14,2018/3/21,0.438,21,NYK
热火122-125森林狼,客,91,23,35,125,0.914,25,4,胜,30,40,7,41,11,32,10,16,明尼苏达森林狼,0.478,16,2017/10/30,0.451,20,MIN
热火123-124鹈鹕,主,108,31,24,124,0.833,18,13,胜,43,56,58,48,8,20,13,9,新奥尔良鹈鹕,0.258,15,2018/2/23,0.444,27,NOH
热火125-103太阳,客,87,24,18,103,0.5,20,2,负,28,40,66,42,10,9,12,3,菲尼克斯太阳,0.417,17,2018/3/5,0.483,21,PHO
热火126-115太阳,主,88,29,30,115,0.767,29,2,负,28,34,12,40,12,23,6,4,菲尼克斯太阳,0.414,11,2017/11/8,0.455,20,PHO
热火129-102奇才,客,77,20,34,102,0.794,20,2,负,32,40,67,34,7,27,8,4,华盛顿奇才,0.35,15,2018/3/10,0.442,22,WAS
热火149-141掘金,客,100,38,37,141,0.838,25,5,负,35,46,71,46,18,31,11,10,丹佛掘金,0.474,13,2018/3/19,0.46,23,DEN
热火80-97勇士,主,87,32,24,97,0.917,21,10,胜,38,51,11,32,11,22,13,12,金州勇士,0.344,14,2017/11/6,0.368,20,GSW
热火84-74爵士,主,74,21,22,74,0.864,20,7,负,36,40,12,25,5,19,4,10,犹他爵士,0.238,17,2017/11/10,0.338,12,UTA
热火86-115尼克斯,主,73,13,26,115,0.846,20,5,胜,44,52,21,44,5,22,8,10,纽约尼克斯,0.385,20,2017/11/29,0.603,26,NYK
热火87-111篮网,客,79,26,25,111,0.88,23,4,胜,46,54,35,39,11,22,8,8,布鲁克林篮网,0.423,18,2017/12/29,0.494,25,BKN
热火88-89国王,客,81,12,14,89,0.571,21,6,胜,33,38,48,38,5,8,5,3,萨克拉门托国王,0.417,13,2018/1/25,0.469,17,SAC
热火89-91骑士,主,80,26,38,91,0.763,20,5,胜,38,45,50,28,6,29,7,9,克里夫兰骑士,0.231,16,2018/1/31,0.35,18,CLE
热火90-85快船,客,80,28,14,85,0.5,22,5,负,34,46,28,35,8,7,12,3,洛杉矶快船,0.286,17,2017/12/16,0.438,18,LAC
热火90-89凯尔特,主,80,32,21,89,0.762,22,5,负,39,44,34,30,13,16,5,5,波士顿凯尔特人,0.406,10,2017/12/20,0.375,18,BOS
热火90-89猛龙,主,90,21,15,89,0.8,16,12,负,30,37,39,35,7,12,7,7,多伦多猛龙,0.333,5,2018/1/9,0.389,15,TOR
热火90-96凯尔特,客,81,23,26,96,0.846,14,5,胜,30,41,6,34,6,22,11,11,波士顿凯尔特人,0.261,12,2017/10/28,0.42,15,BOS
热火90-99火箭,主,81,37,18,99,0.667,15,3,胜,30,38,45,36,15,12,8,10,休斯顿火箭,0.405,14,2018/1/22,0.444,20,HOU
热火91-85雄鹿,客,76,20,17,85,0.882,20,9,负,35,37,54,32,6,15,2,9,密尔沃基雄鹿,0.3,17,2018/2/9,0.421,18,MIL
热火91-88奇才,主,84,35,16,88,0.875,17,4,负,39,46,15,32,10,14,7,4,华盛顿奇才,0.286,12,2017/11/17,0.381,18,WAS
热火92-91湖人,主,76,19,22,91,0.818,17,4,负,42,49,69,32,9,18,7,5,洛杉矶湖人,0.474,20,2018/3/16,0.421,22,LAL
热火93-102奇才,客,78,19,31,102,0.935,19,2,胜,29,40,14,32,9,29,11,8,华盛顿奇才,0.474,12,2017/11/15,0.41,9,WAS
热火93-115雷霆,客,81,35,38,115,0.816,15,4,胜,36,43,81,35,14,31,7,9,俄克拉荷马雷霆,0.4,9,2018/4/9,0.432,21,OKC
热火94-109鹈鹕,客,73,25,19,109,0.842,20,10,胜,31,37,33,39,15,16,6,5,新奥尔良鹈鹕,0.6,14,2017/12/23,0.534,27,NOH
热火94-95掘金,主,80,23,25,95,0.56,16,6,胜,28,41,9,36,9,14,13,9,丹佛掘金,0.391,17,2017/11/3,0.45,17,DEN
热火95-101篮网,主,76,32,26,101,0.769,18,8,胜,34,44,46,36,9,20,10,5,布鲁克林篮网,0.281,14,2018/1/19,0.474,20,BKN
热火95-102开拓者,客,72,28,23,102,0.87,21,2,胜,28,33,27,36,10,20,5,7,波特兰开拓者,0.357,11,2017/12/13,0.5,14,POR
热火95-120步行者,客,85,23,8,120,0.875,14,7,胜,33,42,17,51,11,7,9,9,印第安纳步行者,0.478,12,2017/11/19,0.6,33,IND
热火95-123勇士,客,84,30,24,123,0.75,14,4,胜,34,41,24,47,11,18,7,4,金州勇士,0.367,9,2017/12/3,0.56,32,GSW
热火95-88独行侠,主,86,29,16,88,0.875,22,3,负,29,40,51,33,8,14,11,10,达拉斯独行侠,0.276,12,2018/1/29,0.384,20,DAL
热火95-91黄蜂,客,84,24,35,91,0.8,15,6,负,34,46,48,29,5,28,12,6,夏洛特黄蜂,0.208,7,2018/1/27,0.345,12,CHA
热火97-103 76人,主,85,24,15,103,0.733,23,4,胜,30,39,49,42,8,11,9,9,费城76人,0.333,10,2018/2/2,0.494,28,PHI
热火97-108骑士,主,81,33,23,108,0.739,17,2,胜,40,45,21,40,11,17,5,12,克里夫兰骑士,0.333,12,2017/11/28,0.494,21,CLE
热火97-79雄鹿,客,79,28,27,79,0.926,23,1,负,32,40,42,25,4,25,8,8,密尔沃基雄鹿,0.143,15,2018/1/14,0.316,9,MIL
热火97-91公牛,客,89,28,19,91,0.632,19,6,负,47,54,6,36,7,12,7,7,芝加哥公牛,0.25,12,2017/11/1,0.404,20,CHI
热火98-122尼克斯,主,89,37,21,122,0.667,23,5,胜,42,51,79,45,18,14,9,7,纽约尼克斯,0.486,12,2018/4/6,0.506,33,NYK
热火98-79骑士,客,85,26,19,79,0.684,18,1,负,30,42,74,31,4,13,12,8,克里夫兰骑士,0.154,14,2018/3/27,0.365,15,CLE
热火99-105雷霆,主,84,26,33,105,0.758,23,1,胜,39,51,74,36,8,25,12,7,俄克拉荷马雷霆,0.308,11,2018/3/23,0.429,17,OKC
热火99-115开拓者,主,83,36,30,115,0.833,15,6,胜,41,50,67,38,14,25,9,5,波特兰开拓者,0.389,12,2018/3/12,0.458,23,POR
森林狼100-105老鹰,主,79,34,16,105,0.875,18,8,胜,36,44,50,39,13,14,8,8,亚特兰大老鹰,0.382,21,2018/1/29,0.494,27,ATL
森林狼100-97爵士,客,77,22,17,97,0.824,21,8,负,31,38,2,37,9,14,7,10,犹他爵士,0.409,19,2017/10/20,0.481,23,UTA
森林狼101-117马刺,主,96,26,14,117,0.929,17,8,胜,27,41,70,49,6,13,14,11,圣安东尼奥马刺,0.231,5,2018/3/17,0.51,32,SAS
森林狼101-122活塞,主,92,34,17,122,0.647,22,3,胜,35,47,5,48,15,11,12,7,底特律活塞,0.441,15,2017/10/25,0.522,32,DET
森林狼101-125勇士,主,85,36,18,125,0.778,23,9,胜,42,45,12,48,15,14,3,10,金州勇士,0.417,19,2017/11/8,0.565,37,GSW
森林狼102-108魔术,主,90,31,19,108,0.895,15,10,胜,36,51,44,40,11,17,15,4,奥兰多魔术,0.355,16,2018/1/16,0.444,24,ORL
森林狼102-118黄蜂,主,85,26,29,118,0.793,18,7,胜,41,52,16,42,11,23,11,5,夏洛特黄蜂,0.423,17,2017/11/20,0.494,22,CHA
森林狼102-120火箭,主,82,38,30,120,0.867,17,2,胜,36,50,58,40,14,26,14,6,休斯顿火箭,0.368,11,2018/2/23,0.488,24,HOU
森林狼104-109猛龙,主,81,29,26,109,0.846,18,4,胜,30,39,49,39,9,22,9,3,多伦多猛龙,0.31,8,2018/1/30,0.481,28,TOR
森林狼104-88雷霆,客,79,25,24,88,0.75,22,2,负,31,41,42,32,6,18,10,9,俄克拉荷马雷霆,0.24,19,2018/1/10,0.405,13,OKC
森林狼104-98鹈鹕,主,84,31,21,98,0.857,24,4,负,29,38,8,36,8,18,9,13,新奥尔良鹈鹕,0.258,19,2017/11/1,0.429,27,NOH
森林狼106-108太阳,客,72,24,35,108,0.886,21,3,胜,39,52,31,33,11,31,13,4,菲尼克斯太阳,0.458,23,2017/12/16,0.458,22,PHO
森林狼107-111雷霆,主,79,26,22,111,0.955,24,8,胜,29,42,21,41,8,21,13,7,俄克拉荷马雷霆,0.308,18,2017/12/1,0.519,28,OKC
森林狼107-130步行者,客,84,22,11,130,0.727,21,2,胜,34,42,4,56,10,8,8,8,印第安纳步行者,0.455,17,2017/10/24,0.667,31,IND
森林狼107-90步行者,主,85,25,18,90,0.778,18,5,负,30,43,37,33,10,14,13,3,印第安纳步行者,0.4,16,2017/12/31,0.388,20,IND
森林狼108-104尼克斯,主,92,28,17,104,0.706,27,0,负,32,42,73,40,12,12,10,9,纽约尼克斯,0.429,10,2018/3/23,0.435,25,NYK
森林狼108-107开拓者,客,84,24,5,107,1,19,8,负,33,40,30,46,10,5,7,6,波特兰开拓者,0.417,17,2017/12/18,0.548,26,POR
森林狼108-116爵士,主,78,29,35,116,0.771,21,5,胜,34,45,62,40,9,27,11,7,犹他爵士,0.31,18,2018/3/2,0.513,21,UTA
森林狼108-120 76人,主,88,37,36,120,0.639,29,11,胜,44,51,72,42,13,23,7,9,费城76人,0.351,15,2018/3/24,0.477,33,PHI
森林狼108-126火箭,客,83,47,29,126,0.759,23,4,胜,28,37,56,41,22,22,9,1,休斯顿火箭,0.468,6,2018/2/13,0.494,25,HOU
森林狼108-89雄鹿,客,85,29,25,89,0.76,21,1,负,28,43,50,32,6,19,15,6,密尔沃基雄鹿,0.207,15,2018/2/1,0.376,19,MIL
森林狼109-103勇士,客,91,36,21,103,0.905,17,8,负,38,50,67,37,10,19,12,6,金州勇士,0.278,13,2018/3/11,0.407,22,GSW
森林狼109-117凯尔特,客,87,32,27,117,0.741,17,2,胜,37,46,66,43,11,20,9,7,波士顿凯尔特人,0.344,11,2018/3/8,0.494,28,BOS
森林狼109-98爵士,主,84,40,11,98,0.909,23,4,负,23,31,14,37,14,10,8,8,犹他爵士,0.35,15,2017/11/13,0.44,23,UTA
森林狼110-118太阳,主,86,26,24,118,0.667,25,10,胜,39,46,14,46,10,16,7,4,菲尼克斯太阳,0.385,18,2017/11/11,0.535,21,PHO
森林狼111-106国王,客,88,25,17,106,0.706,23,2,负,28,43,55,42,10,12,15,12,萨克拉门托国王,0.4,18,2018/2/11,0.477,17,SAC
森林狼111-87独行侠,主,86,38,17,87,0.882,20,3,负,30,41,16,32,8,15,11,3,达拉斯小牛,0.211,11,2017/11/17,0.372,18,DAL
森林狼111-97篮网,客,82,30,15,97,0.8,19,6,负,31,42,50,38,9,12,11,4,布鲁克林篮网,0.3,15,2018/1/27,0.463,22,BKN
森林狼112-104掘金,主,72,28,24,104,0.792,18,5,负,34,42,31,36,13,19,8,6,丹佛掘金,0.464,21,2017/12/20,0.5,27,DEN
森林狼112-106掘金,客,90,32,18,106,0.611,22,4,负,37,47,82,41,13,11,10,4,丹佛掘金,0.406,12,2018/4/11,0.456,19,DEN
森林狼112-106快船,客,73,34,22,106,0.773,26,7,负,29,37,22,37,15,17,8,3,洛杉矶快船,0.441,16,2017/12/3,0.507,21,LAC
森林狼112-118 76人,客,80,26,32,118,0.844,18,3,胜,45,52,27,40,11,27,7,6,费城76人,0.423,24,2017/12/12,0.5,32,PHI
森林狼112-94黄蜂,客,87,28,21,94,0.524,24,3,负,30,38,10,37,9,11,8,8,夏洛特黄蜂,0.321,11,2017/11/5,0.425,24,CHA
森林狼112-99独行侠,客,86,27,12,99,0.75,19,2,负,24,31,11,40,10,9,7,7,达拉斯小牛,0.37,16,2017/11/4,0.465,18,DAL
森林狼113-107快船,主,99,32,15,107,0.6,17,3,负,26,43,23,44,10,9,17,6,洛杉矶快船,0.313,9,2017/12/6,0.444,23,LAC
森林狼113-114公牛,主,83,26,30,114,0.767,19,4,胜,34,39,54,41,9,23,5,5,芝加哥公牛,0.346,11,2018/2/9,0.494,22,CHI
森林狼113-126勇士,主,89,37,15,126,0.6,17,8,胜,36,47,49,48,21,9,11,9,金州勇士,0.568,15,2018/1/25,0.539,37,GSW
森林狼113-94灰熊,客,85,18,21,94,0.905,20,5,负,25,35,81,35,5,19,10,11,孟菲斯灰熊,0.278,17,2018/4/9,0.412,20,MEM
森林狼113-96湖人,主,79,24,32,96,0.813,21,2,负,40,53,79,31,8,26,13,3,洛杉矶湖人,0.333,20,2018/4/6,0.392,16,LAL
森林狼114-123开拓者,主,82,31,21,123,0.762,16,1,胜,31,37,48,45,17,16,6,4,波特兰开拓者,0.548,10,2018/1/24,0.549,24,POR
森林狼114-96湖人,客,76,26,29,96,0.69,25,4,负,28,37,36,34,8,20,9,12,洛杉矶湖人,0.308,24,2018/1/1,0.447,18,LAL
森林狼115-106太阳,主,86,32,24,106,0.625,22,4,负,27,36,35,40,11,15,9,5,菲尼克斯太阳,0.344,13,2017/12/23,0.465,24,PHO
森林狼115-109猛龙,客,83,33,21,109,0.905,30,7,负,27,35,45,39,12,19,8,7,多伦多猛龙,0.364,13,2018/1/20,0.47,23,TOR
森林狼115-113雷霆,主,96,31,16,113,0.625,22,6,负,27,36,3,46,11,10,9,9,俄克拉荷马雷霆,0.355,11,2017/10/22,0.479,26,OKC
森林狼116-111奇才,主,82,20,25,111,0.76,17,4,负,25,39,68,42,8,19,14,6,华盛顿奇才,0.4,11,2018/3/13,0.512,26,WAS
森林狼116-98鹈鹕,客,78,29,28,98,0.929,19,6,负,31,38,38,33,6,26,7,5,新奥尔良鹈鹕,0.207,15,2018/1/6,0.423,20,NOH
森林狼118-100国王,主,84,22,13,100,0.923,23,3,负,23,31,60,40,8,12,8,5,萨克拉门托国王,0.364,14,2018/2/26,0.476,22,SAC
森林狼118-107鹈鹕,客,101,33,17,107,0.882,11,8,负,33,51,52,42,8,15,18,9,新奥尔良鹈鹕,0.242,13,2018/2/3,0.416,23,NOH
森林狼118-108尼克斯,客,83,24,9,108,0.667,17,6,负,27,36,42,45,12,6,9,6,纽约尼克斯,0.5,16,2018/1/12,0.542,25,NYK
森林狼119-108太阳,客,85,26,12,108,0.75,20,1,负,26,37,21,43,13,9,11,6,菲尼克斯太阳,0.5,15,2017/11/26,0.506,25,PHO
森林狼119-111湖人,客,94,31,26,111,0.692,26,4,负,35,46,57,43,7,18,11,6,洛杉矶湖人,0.226,13,2018/2/15,0.457,19,LAL
森林狼119-116雷霆,客,86,28,25,116,0.88,29,9,负,24,35,5,43,8,22,11,8,俄克拉荷马雷霆,0.286,14,2017/10/27,0.5,19,OKC
森林狼119-96国王,客,87,33,12,96,0.833,21,2,负,27,42,28,36,14,10,15,4,萨克拉门托国王,0.424,14,2017/12/14,0.414,24,SAC
森林狼120-102鹈鹕,主,84,35,11,102,0.909,17,2,负,20,28,21,39,14,10,8,8,新奥尔良鹈鹕,0.4,16,2017/11/29,0.464,27,NOH
森林狼120-103开拓者,客,79,25,17,103,0.824,27,3,负,30,38,43,39,11,14,8,6,波特兰开拓者,0.44,17,2018/1/14,0.494,19,POR
森林狼120-129火箭,客,78,35,36,129,0.75,26,8,胜,25,33,70,43,16,27,8,7,休斯顿火箭,0.457,11,2018/3/18,0.551,28,HOU
森林狼121-104湖人,主,92,30,20,104,0.7,16,1,负,24,37,32,40,10,14,13,10,洛杉矶湖人,0.333,12,2017/12/25,0.435,21,LAL
森林狼122-104公牛,客,90,23,20,104,0.7,20,9,负,38,42,59,42,6,14,4,5,芝加哥公牛,0.261,14,2018/2/24,0.467,21,CHI
森林狼123-109快船,客,93,24,26,109,0.808,22,5,负,30,41,70,40,8,21,11,4,洛杉矶快船,0.333,10,2018/3/20,0.43,21,LAC
森林狼124-118魔术,客,91,37,22,118,0.636,31,4,负,37,44,18,46,12,14,7,4,奥兰多魔术,0.324,14,2017/11/22,0.505,28,ORL
森林狼125-122热火,主,93,27,25,122,0.68,28,5,负,34,49,6,49,7,17,15,8,迈阿密热火,0.259,24,2017/10/30,0.527,17,MIA
森林狼126-114老鹰,客,77,27,23,114,0.826,22,2,负,33,37,75,41,13,19,4,10,亚特兰大老鹰,0.481,20,2018/3/28,0.532,26,ATL
森林狼126-118快船,主,84,27,22,118,0.682,27,1,负,32,40,46,47,9,15,8,4,洛杉矶快船,0.333,17,2018/1/22,0.56,31,LAC
森林狼127-99骑士,客,84,38,16,99,0.75,15,4,负,29,37,40,37,13,12,8,0,克里夫兰骑士,0.342,13,2018/1/8,0.44,26,CLE
森林狼128-125掘金,客,91,39,31,125,0.839,24,2,负,37,48,35,42,15,26,11,3,丹佛掘金,0.385,9,2017/12/27,0.462,26,DEN
森林狼138-140骑士,主,88,41,23,140,0.652,21,1,胜,34,41,53,52,21,15,7,5,克里夫兰骑士,0.512,15,2018/2/7,0.591,33,CLE
森林狼84-91凯尔特,主,94,36,13,91,0.692,22,4,胜,39,56,42,38,6,9,17,6,波士顿凯尔特人,0.167,10,2018/1/5,0.404,24,BOS
森林狼89-92奇才,客,83,28,17,92,0.588,16,4,胜,35,44,20,36,10,10,9,5,华盛顿奇才,0.357,7,2017/11/28,0.434,23,WAS
森林狼92-95灰熊,主,72,21,24,95,0.875,22,8,胜,35,41,23,34,6,21,6,6,孟菲斯灰熊,0.286,16,2017/12/4,0.472,22,MEM
森林狼93-101灰熊,客,84,31,9,101,0.667,23,4,胜,28,35,74,40,15,6,7,8,孟菲斯灰熊,0.484,13,2018/3/26,0.476,25,MEM
森林狼93-92独行侠,主,85,28,7,92,0.714,17,5,负,40,46,76,38,11,5,6,5,达拉斯独行侠,0.393,14,2018/3/30,0.447,22,DAL
森林狼96-100掘金,主,89,36,22,100,0.864,17,7,胜,34,47,79,35,11,19,13,3,丹佛掘金,0.306,10,2018/4/5,0.393,21,DEN
森林狼96-102雄鹿,主,75,15,16,102,0.938,18,0,胜,29,36,33,41,5,15,7,10,密尔沃基雄鹿,0.333,16,2017/12/28,0.547,23,MIL
森林狼97-100活塞,客,83,25,20,100,0.7,21,2,胜,26,37,16,39,8,14,11,10,底特律活塞,0.32,19,2017/11/19,0.47,25,DET
森林狼97-109热火,客,80,39,16,109,0.875,24,4,胜,33,42,18,38,19,14,9,4,迈阿密热火,0.487,13,2017/11/24,0.475,29,MIA
森林狼97-121爵士,客,76,28,25,121,0.72,19,7,胜,39,45,77,46,11,18,6,8,犹他爵士,0.393,16,2018/4/1,0.605,29,UTA
森林狼97-92独行侠,客,81,31,9,92,0.778,22,5,负,27,33,27,37,11,7,6,6,达拉斯小牛,0.355,10,2017/12/10,0.457,23,DAL
森林狼97-98篮网,主,72,30,11,98,0.909,23,3,胜,34,38,38,37,14,10,4,3,布鲁克林篮网,0.467,19,2018/1/3,0.514,22,BKN
森林狼98-116火箭,主,88,39,17,116,0.882,15,5,胜,34,45,43,42,17,15,11,11,休斯顿火箭,0.436,9,2018/1/18,0.477,24,HOU
森林狼98-86马刺,客,79,24,15,86,0.867,18,4,负,32,45,15,33,7,13,13,4,圣安东尼奥马刺,0.292,16,2017/11/15,0.418,20,SAS
森林狼99-107马刺,主,89,21,19,107,0.895,18,11,胜,38,50,1,41,8,17,12,8,圣安东尼奥马刺,0.381,11,2017/10/18,0.461,22,SAS
森林狼99-108开拓者,主,92,30,35,108,0.771,18,6,胜,36,48,62,36,9,27,12,9,波特兰开拓者,0.3,8,2018/3/1,0.391,17,POR
太阳100-117勇士,客,90,32,15,117,0.667,15,7,胜,36,41,81,47,13,10,5,9,金州勇士,0.406,11,2018/4/8,0.522,27,GSW
太阳101-104马刺,客,87,19,25,104,0.72,23,6,胜,34,52,27,40,6,18,18,5,圣安东尼奥马刺,0.316,15,2017/12/9,0.46,18,SAS
太阳101-116步行者,主,80,24,25,116,0.68,24,4,胜,36,39,48,45,9,17,3,11,印第安纳步行者,0.375,12,2018/1/24,0.563,32,IND
太阳102-113火箭,主,72,37,49,113,0.776,21,2,胜,38,43,48,32,11,38,5,8,休斯顿火箭,0.297,12,2018/1/28,0.444,17,HOU
太阳102-88独行侠,客,88,36,26,88,0.538,18,4,负,34,49,52,32,10,14,15,11,达拉斯独行侠,0.278,12,2018/1/31,0.364,18,DAL
太阳103-104火箭,主,81,38,29,104,0.69,12,7,胜,31,39,76,35,14,20,8,9,休斯顿火箭,0.368,10,2018/3/30,0.432,22,HOU
太阳103-122鹈鹕,客,99,38,20,122,0.8,22,7,胜,42,55,79,45,16,16,13,9,新奥尔良鹈鹕,0.421,15,2018/4/6,0.455,29,NOH
太阳103-125热火,主,92,36,23,125,0.826,14,6,胜,35,51,64,47,12,19,16,12,迈阿密热火,0.333,10,2018/3/5,0.511,33,MIA
太阳104-103老鹰,客,87,31,25,103,0.84,22,3,负,23,40,37,36,10,21,17,11,亚特兰大老鹰,0.323,16,2018/1/2,0.414,18,ATL
太阳104-106开拓者,客,99,30,30,106,0.733,19,7,胜,36,48,60,39,6,22,12,6,波特兰开拓者,0.2,6,2018/2/24,0.394,15,POR
太阳104-99公牛,主,94,40,10,99,0.7,20,7,负,32,41,19,38,16,7,9,11,芝加哥公牛,0.4,9,2017/11/28,0.404,27,CHI
太阳105-109雄鹿,主,71,17,37,109,0.757,22,5,胜,24,32,46,38,5,28,8,14,密尔沃基雄鹿,0.294,17,2018/1/22,0.535,20,MIL
太阳106-115森林狼,客,84,16,29,115,0.862,21,6,胜,34,47,33,42,6,25,13,6,明尼苏达森林狼,0.375,14,2017/12/23,0.5,18,MIN
太阳107-113雄鹿,客,97,29,31,113,0.677,30,6,胜,29,42,17,42,8,21,13,16,密尔沃基雄鹿,0.276,14,2017/11/22,0.433,19,MIL
太阳107-114开拓者,主,91,26,28,114,0.821,26,7,胜,41,53,6,40,11,23,12,8,波特兰开拓者,0.423,14,2017/10/28,0.44,27,POR
太阳107-117勇士,主,89,28,9,117,0.889,14,7,胜,38,45,77,48,13,8,7,10,金州勇士,0.464,14,2018/4/1,0.539,31,GSW
太阳107-120尼克斯,主,87,26,25,120,0.88,24,7,胜,40,49,8,45,8,22,9,5,纽约尼克斯,0.308,12,2017/11/3,0.517,24,NYK
太阳107-129骑士,客,87,35,30,129,0.867,25,9,胜,39,44,67,43,17,26,5,12,克里夫兰骑士,0.486,19,2018/3/13,0.494,25,CLE
太阳107-131活塞,主,89,28,21,131,0.762,22,6,胜,39,44,20,51,13,16,5,11,底特律活塞,0.464,19,2017/11/29,0.573,31,DET
太阳108-100掘金,主,78,36,21,100,0.762,20,5,负,35,42,46,35,14,16,7,7,丹佛掘金,0.389,16,2018/1/19,0.449,23,DEN
太阳108-106森林狼,主,95,27,24,106,0.708,19,8,负,21,31,30,40,9,17,10,14,明尼苏达森林狼,0.333,6,2017/12/16,0.421,21,MIN
太阳108-119森林狼,主,93,21,17,119,0.706,14,5,胜,29,48,20,49,9,12,19,12,明尼苏达森林狼,0.429,10,2017/11/26,0.527,24,MIN
太阳109-115猛龙,客,92,26,31,115,0.839,25,3,胜,37,45,26,40,9,26,8,7,多伦多猛龙,0.346,6,2017/12/13,0.435,16,TOR
太阳109-120灰熊,主,83,22,18,120,0.833,27,9,胜,26,38,49,47,11,15,12,7,孟菲斯灰熊,0.5,20,2018/1/29,0.566,29,MEM
太阳109-124勇士,客,95,31,14,124,0.786,21,9,胜,34,43,70,50,13,11,9,8,金州勇士,0.419,13,2018/3/17,0.526,29,GSW
太阳110-102灰熊,主,87,31,28,102,0.821,29,8,负,37,48,60,33,13,23,11,8,孟菲斯灰熊,0.419,20,2018/2/28,0.379,23,MEM
太阳110-115黄蜂,客,96,38,29,115,0.862,17,6,胜,30,43,52,40,10,25,13,12,夏洛特黄蜂,0.263,8,2018/2/4,0.417,24,CHA
太阳110-123 76人,客,77,24,34,123,0.794,32,7,胜,33,44,36,43,10,27,11,11,费城76人,0.417,21,2017/12/31,0.558,24,PHI
太阳111-101国王,主,80,23,23,101,0.826,23,2,负,29,37,35,37,8,19,8,6,萨克拉门托国王,0.348,9,2017/12/29,0.463,23,SAC
太阳111-116凯尔特,主,80,31,23,116,0.783,16,6,胜,27,31,24,42,14,18,4,8,波士顿凯尔特人,0.452,9,2017/12/2,0.525,32,BOS
太阳111-118开拓者,主,91,35,10,118,0.9,16,6,胜,34,43,44,46,17,9,9,7,波特兰开拓者,0.486,9,2018/1/16,0.505,21,POR
太阳111-134掘金,主,82,27,22,134,0.909,16,9,胜,40,48,37,51,12,20,8,8,丹佛掘金,0.444,20,2018/1/3,0.622,35,DEN
太阳112-113老鹰,主,94,33,12,113,0.833,18,5,胜,40,49,64,43,17,10,9,7,亚特兰大老鹰,0.515,16,2018/3/4,0.457,23,ATL
太阳112-128魔术,客,82,28,43,128,0.674,20,5,胜,37,44,12,43,13,29,7,8,奥兰多魔术,0.464,18,2017/11/10,0.524,29,ORL
太阳113-105公牛,客,101,36,14,105,0.643,21,1,负,35,47,14,42,12,9,12,5,芝加哥公牛,0.333,11,2017/11/19,0.416,20,CHI
太阳113-123掘金,客,88,29,22,123,0.909,23,5,胜,31,37,56,45,13,20,6,10,丹佛掘金,0.448,13,2018/2/10,0.511,20,DEN
太阳113-126猛龙,主,92,36,26,126,0.885,28,4,胜,34,42,22,44,15,23,8,13,多伦多猛龙,0.417,15,2017/12/5,0.478,30,TOR
太阳114-100雷霆,客,86,27,21,100,0.571,17,7,负,34,42,40,40,8,12,8,7,俄克拉荷马雷霆,0.296,11,2018/1/7,0.465,23,OKC
太阳115-101 76人,主,91,30,16,101,1,22,6,负,34,47,23,39,7,16,13,9,费城76人,0.233,14,2017/12/4,0.429,23,PHI
太阳115-122黄蜂,主,87,32,27,122,0.778,18,6,胜,34,41,67,44,13,21,7,11,夏洛特黄蜂,0.406,12,2018/3/10,0.506,24,CHA
太阳115-126热火,客,81,30,35,126,0.8,25,4,胜,42,53,11,43,12,28,11,5,迈阿密热火,0.4,14,2017/11/8,0.531,21,MIA
太阳116-124雷霆,客,96,34,29,124,0.724,20,11,胜,32,48,64,46,11,21,16,5,俄克拉荷马雷霆,0.324,11,2018/3/2,0.479,22,OKC
太阳116-125鹈鹕,主,91,28,40,125,0.775,22,8,胜,37,46,60,43,8,31,9,7,新奥尔良鹈鹕,0.286,14,2018/2/26,0.473,30,NOH
