Date,HomeTeam,AwayTeam,GameID,Home Result,"Home Score ","Away Score ",TEAM1,TEAM2,Round,Start (ET),HOME,Season,Opponent,Result,Tm,Opp,W,L,Streak
2017-02-27 00:00:00.000,"MIN","SAC","2017/2/27_MIN:SAC",35,102,88,"SAC","MIN","60","10:30p","AWAY","2017","Minnesota Timberwolves","L","88","102","25","35","L 2"
2017-03-09 00:00:00.000,"LAL","PHO","2017/3/9_LAL:PHO",44,122,110,"PHO","LAL","65","10:30p","AWAY","2017","Los Angeles Lakers","L","110","122","21","44","L 2"
2017-03-13 00:00:00.000,"LAL","DEN","2017/3/13_LAL:DEN",20,101,129,"LAL","DEN","67","10:30p","HOME","2017","Denver Nuggets","L","101","129","20","47","L 2"
2017-03-15 00:00:00.000,"MIL","LAC","2017/3/15_MIL:LAC",28,97,96,"LAC","MIL","68","10:30p","AWAY","2017","Milwaukee Bucks","L","96","97","40","28","L 2"
2017-03-20 00:00:00.000,"NYK","LAC","2017/3/20_NYK:LAC",27,105,114,"NYK","LAC","70","10:30p","HOME","2017","Los Angeles Clippers","L","105","114","27","43","L 2"
2017-03-30 00:00:00.000,"HOU","POR","2017/3/30_HOU:POR",51,107,117,"HOU","POR","75","10:30p","HOME","2017","Portland Trail Blazers","L","107","117","51","24","L 2"
2017-10-27 00:00:00.000,"WAS","GSW","2017/10/27_WAS:GSW",3,117,120,"WAS","GSW","5","10:30p","HOME","2018","Golden State Warriors","L","117","120","3","2","L 2"
2017-11-13 00:00:00.000,"ORL","GSW","2017/11/13_ORL:GSW",8,100,110,"ORL","GSW","14","10:30p","HOME","2018","Golden State Warriors","L","100","110","8","6","L 2"
2017-11-17 00:00:00.000,"PHO","LAL","2017/11/17_PHO:LAL",10,122,113,"LAL","PHO","16","10:30p","AWAY","2018","Phoenix Suns","L","113","122","6","10","L 2"
2017-11-27 00:00:00.000,"LAL","LAC","2017/11/27_LAL:LAC",8,115,120,"LAL","LAC","20","10:30p","HOME","2018","Los Angeles Clippers","L","115","120","8","12","L 2"
2017-12-07 00:00:00.000,"HOU","UTA","2017/12/7_HOU:UTA",13,112,101,"UTA","HOU","26","10:30p","AWAY","2018","Houston Rockets","L","101","112","13","13","L 2"
2017-12-20 00:00:00.000,"MEM","GSW","2017/12/20_MEM:GSW",9,84,97,"MEM","GSW","31","10:30p","HOME","2018","Golden State Warriors","L","84","97","9","22","L 2"
2018-01-09 00:00:00.000,"SAC","LAL","2018/1/9_SAC:LAL",13,86,99,"SAC","LAL","40","10:30p","HOME","2018","Los Angeles Lakers","L","86","99","13","27","L 2"
2018-01-19 00:00:00.000,"IND","LAL","2018/1/19_IND:LAL",24,86,99,"IND","LAL","46","10:30p","HOME","2018","Los Angeles Lakers","L","86","99","24","22","L 2"
2018-01-23 00:00:00.000,"NYK","GSW","2018/1/23_NYK:GSW",21,112,123,"NYK","GSW","48","10:30p","HOME","2018","Golden State Warriors","L","112","123","21","27","L 2"
2018-02-01 00:00:00.000,"OKC","DEN","2018/2/1_OKC:DEN",30,124,127,"OKC","DEN","52","10:30p","HOME","2018","Denver Nuggets","L","124","127","30","22","L 2"
2018-02-06 00:00:00.000,"OKC","GSW","2018/2/6_OKC:GSW",13,125,105,"GSW","OKC","54","10:30p","AWAY","2018","Oklahoma City Thunder","L","105","125","41","13","L 2"
2018-03-02 00:00:00.000,"MIN","UTA","2018/3/2_MIN:UTA",38,108,116,"MIN","UTA","66","10:30p","HOME","2018","Utah Jazz","L","108","116","38","28","L 2"
2018-03-07 00:00:00.000,"ORL","LAL","2018/3/7_ORL:LAL",20,107,108,"ORL","LAL","65","10:30p","HOME","2018","Los Angeles Lakers","L","107","108","20","45","L 2"
2018-03-07 00:00:00.000,"CLE","DEN","2018/3/7_CLE:DEN",30,113,108,"DEN","CLE","65","10:30p","AWAY","2018","Cleveland Cavaliers","L","108","113","35","30","L 2"
2018-03-27 00:00:00.000,"IND","GSW","2018/3/27_IND:GSW",20,92,81,"GSW","IND","74","10:30p","AWAY","2018","Indiana Pacers","L","81","92","54","20","L 2"
2018-04-04 00:00:00.000,"SAS","LAL","2018/4/4_SAS:LAL",45,112,122,"SAS","LAL","79","10:30p","HOME","2018","Los Angeles Lakers","L","112","122","45","34","L 2"
2018-10-19 00:00:00.000,"OKC","LAC","2018/10/19_OKC:LAC",0,92,108,"OKC","LAC","2","10:30p","HOME","2019","Los Angeles Clippers","L","92","108","0","2","L 2"
2018-11-23 00:00:00.000,"POR","GSW","2018/11/23_POR:GSW",12,97,125,"POR","GSW","19","10:30p","HOME","2019","Golden State Warriors","L","97","125","12","7","L 2"
2018-12-05 00:00:00.000,"SAS","LAL","2018/12/5_SAS:LAL",11,113,121,"SAS","LAL","25","10:30p","HOME","2019","Los Angeles Lakers","L","113","121","11","14","L 2"
2018-12-06 00:00:00.000,"HOU","UTA","2018/12/6_HOU:UTA",11,91,118,"HOU","UTA","24","10:30p","HOME","2019","Utah Jazz","L","91","118","11","13","L 2"
2018-12-10 00:00:00.000,"MIN","GSW","2018/12/10_MIN:GSW",13,108,116,"MIN","GSW","27","10:30p","HOME","2019","Golden State Warriors","L","108","116","13","14","L 2"
2018-12-27 00:00:00.000,"POR","GSW","2018/12/27_POR:GSW",13,110,109,"GSW","POR","36","10:30p","AWAY","2019","Portland Trail Blazers","L","109","110","23","13","L 2"
2018-12-28 00:00:00.000,"LAC","LAL","2018/12/28_LAC:LAL",16,118,107,"LAL","LAC","36","10:30p","AWAY","2019","Los Angeles Clippers","L","107","118","20","16","L 2"
2019-01-04 00:00:00.000,"NYK","LAL","2019/1/4_NYK:LAL",18,119,112,"LAL","NYK","39","10:30p","AWAY","2019","New York Knicks","L","112","119","21","18","L 2"
2019-01-18 00:00:00.000,"NOP","POR","2019/1/18_NOP:POR",21,112,128,"NOP","POR","46","10:30p","HOME","2019","Portland Trail Blazers","L","112","128","21","25","L 2"
2019-01-31 00:00:00.000,"LAL","LAC","2019/1/31_LAL:LAC",24,123,120,"LAC","LAL","52","10:30p","AWAY","2019","Los Angeles Lakers","L","120","123","28","24","L 2"
2019-02-21 00:00:00.000,"HOU","LAL","2019/2/21_HOU:LAL",33,106,111,"HOU","LAL","58","10:30p","HOME","2019","Los Angeles Lakers","L","106","111","33","25","L 2"
2019-02-27 00:00:00.000,"NOP","LAL","2019/2/27_NOP:LAL",27,119,125,"NOP","LAL","63","10:30p","HOME","2019","Los Angeles Lakers","L","119","125","27","36","L 2"
2019-03-18 00:00:00.000,"IND","POR","2019/3/18_IND:POR",44,98,106,"IND","POR","71","10:30p","HOME","2019","Portland Trail Blazers","L","98","106","44","27","L 2"
2019-04-02 00:00:00.000,"DEN","GSW","2019/4/2_DEN:GSW",51,102,116,"DEN","GSW","77","10:30p","HOME","2019","Golden State Warriors","L","102","116","51","26","L 2"
2019-04-04 00:00:00.000,"GSW","LAL","2019/4/4_GSW:LAL",44,108,90,"LAL","GSW","79","10:30p","AWAY","2019","Golden State Warriors","L","90","108","35","44","L 2"
2019-04-05 00:00:00.000,"LAL","LAC","2019/4/5_LAL:LAC",33,122,117,"LAC","LAL","80","10:30p","AWAY","2019","Los Angeles Lakers","L","117","122","47","33","L 2"
2019-11-04 00:00:00.000,"POR","GSW","2019/11/4_POR:GSW",3,118,127,"POR","GSW","7","10:30p","HOME","2020","Golden State Warriors","L","118","127","3","4","L 2"
2019-11-16 00:00:00.000,"ATL","LAC","2019/11/16_ATL:LAC",4,101,150,"ATL","LAC","12","10:30p","HOME","2020","Los Angeles Clippers","L","101","150","4","8","L 2"
2019-11-22 00:00:00.000,"HOU","LAC","2019/11/22_HOU:LAC",11,119,122,"HOU","LAC","16","10:30p","HOME","2020","Los Angeles Clippers","L","119","122","11","5","L 2"
2020-01-31 00:00:00.000,"POR","LAL","2020/1/31_POR:LAL",11,127,119,"LAL","POR","47","10:30p","AWAY","2020","Portland Trail Blazers","L","119","127","36","11","L 2"
2015-10-30 00:00:00.000,"BRK","SAS","2015/10/30_BRK:SAS",0,75,102,"BRK","SAS","2","8:30p","HOME","2016","San Antonio Spurs","L","75","102","0","2","L 2"
2015-10-30 00:00:00.000,"LAL","SAC","2015/10/30_LAL:SAC",0,114,132,"LAL","SAC","2","10:00p","HOME","2016","Sacramento Kings","L","114","132","0","2","L 2"
2015-11-01 00:00:00.000,"SAS","BOS","2015/11/1_SAS:BOS",2,95,87,"BOS","SAS","3","3:30p","AWAY","2016","San Antonio Spurs","L","87","95","1","2","L 2"
2015-11-03 00:00:00.000,"MEM","SAC","2015/11/3_MEM:SAC",3,103,89,"SAC","MEM","4","10:00p","AWAY","2016","Memphis Grizzlies","L","89","103","1","3","L 2"
2015-11-08 00:00:00.000,"TOR","MIA","2015/11/8_TOR:MIA",5,76,96,"TOR","MIA","7","6:00p","HOME","2016","Miami Heat","L","76","96","5","2","L 2"
2015-11-11 00:00:00.000,"DET","SAC","2015/11/11_DET:SAC",5,92,101,"DET","SAC","8","10:00p","HOME","2016","Sacramento Kings","L","92","101","5","3","L 2"
2015-11-15 00:00:00.000,"UTA","ATL","2015/11/15_UTA:ATL",4,97,96,"ATL","UTA","12","6:00p","AWAY","2016","Utah Jazz","L","96","97","8","4","L 2"
2015-11-20 00:00:00.000,"LAC","POR","2015/11/20_LAC:POR",6,91,102,"LAC","POR","12","10:00p","HOME","2016","Portland Trail Blazers","L","91","102","6","6","L 2"
2015-11-29 00:00:00.000,"DET","BRK","2015/11/29_DET:BRK",8,83,87,"DET","BRK","17","6:00p","HOME","2016","Brooklyn Nets","L","83","87","8","9","L 2"
2015-12-01 00:00:00.000,"DAL","POR","2015/12/1_DAL:POR",12,115,112,"POR","DAL","19","10:00p","AWAY","2016","Dallas Mavericks","L","112","115","7","12","L 2"
2015-12-12 00:00:00.000,"WAS","DAL","2015/12/12_WAS:DAL",11,114,111,"DAL","WAS","24","8:30p","AWAY","2016","Washington Wizards","L","111","114","13","11","L 2"
2015-12-13 00:00:00.000,"MEM","MIA","2015/12/13_MEM:MIA",13,97,100,"MEM","MIA","25","6:00p","HOME","2016","Miami Heat","L","97","100","13","12","L 2"
2015-12-13 00:00:00.000,"MIN","PHO","2015/12/13_MIN:PHO",9,101,108,"MIN","PHO","23","3:30p","HOME","2016","Phoenix Suns","L","101","108","9","14","L 2"
2015-12-14 00:00:00.000,"NOP","POR","2015/12/14_NOP:POR",6,101,105,"NOP","POR","24","10:00p","HOME","2016","Portland Trail Blazers","L","101","105","6","18","L 2"
2015-12-16 00:00:00.000,"WAS","SAS","2015/12/16_WAS:SAS",10,95,114,"WAS","SAS","24","8:30p","HOME","2016","San Antonio Spurs","L","95","114","10","14","L 2"
2015-12-19 00:00:00.000,"LAL","OKC","2015/12/19_LAL:OKC",4,78,118,"LAL","OKC","27","5:00p","HOME","2016","Oklahoma City Thunder","L","78","118","4","23","L 2"
2015-12-26 00:00:00.000,"WAS","BRK","2015/12/26_WAS:BRK",22,111,96,"BRK","WAS","30","4:00p","AWAY","2016","Washington Wizards","L","96","111","8","22","L 2"
2015-12-28 00:00:00.000,"MIL","DAL","2015/12/28_MIL:DAL",12,93,103,"MIL","DAL","32","8:30p","HOME","2016","Dallas Mavericks","L","93","103","12","20","L 2"
2015-12-31 00:00:00.000,"MIL","IND","2015/12/31_MIL:IND",14,120,116,"IND","MIL","32","6:00p","AWAY","2016","Milwaukee Bucks","L","116","120","18","14","L 2"
2016-01-06 00:00:00.000,"LAC","POR","2016/1/6_LAC:POR",23,109,98,"POR","LAC","38","10:00p","AWAY","2016","Los Angeles Clippers","L","98","109","15","23","L 2"
2016-01-06 00:00:00.000,"UTA","SAS","2016/1/6_UTA:SAS",15,98,123,"UTA","SAS","34","8:30p","HOME","2016","San Antonio Spurs","L","98","123","15","19","L 2"
2016-01-18 00:00:00.000,"POR","WAS","2016/1/18_POR:WAS",21,108,98,"WAS","POR","40","2:00p","AWAY","2016","Portland Trail Blazers","L","98","108","19","21","L 2"
2016-01-20 00:00:00.000,"MIN","DAL","2016/1/20_MIN:DAL",13,94,106,"MIN","DAL","44","8:30p","HOME","2016","Dallas Mavericks","L","94","106","13","31","L 2"
2016-01-24 00:00:00.000,"DAL","HOU","2016/1/24_DAL:HOU",25,104,115,"DAL","HOU","46","3:30p","HOME","2016","Houston Rockets","L","104","115","25","21","L 2"
2016-01-30 00:00:00.000,"GSW","PHI","2016/1/30_GSW:PHI",41,108,105,"PHI","GSW","48","5:00p","AWAY","2016","Golden State Warriors","L","105","108","7","41","L 2"
2016-02-03 00:00:00.000,"MIA","DAL","2016/2/3_MIA:DAL",24,93,90,"DAL","MIA","52","8:30p","AWAY","2016","Miami Heat","L","90","93","28","24","L 2"
2016-02-21 00:00:00.000,"BOS","DEN","2016/2/21_BOS:DEN",34,121,101,"DEN","BOS","56","5:00p","AWAY","2016","Boston Celtics","L","101","121","22","34","L 2"
2016-02-27 00:00:00.000,"DET","MIL","2016/2/27_DET:MIL",35,102,91,"MIL","DET","59","8:30p","AWAY","2016","Detroit Pistons","L","91","102","24","35","L 2"
2016-02-27 00:00:00.000,"MIA","BOS","2016/2/27_MIA:BOS",32,89,101,"MIA","BOS","58","3:00p","HOME","2016","Boston Celtics","L","89","101","32","26","L 2"
2016-02-28 00:00:00.000,"POR","IND","2016/2/28_POR:IND",28,111,102,"IND","POR","59","6:00p","AWAY","2016","Portland Trail Blazers","L","102","111","31","28","L 2"
2016-03-15 00:00:00.000,"LAC","SAS","2016/3/15_LAC:SAS",42,87,108,"LAC","SAS","66","8:30p","HOME","2016","San Antonio Spurs","L","87","108","42","24","L 2"
2016-03-18 00:00:00.000,"GSW","DAL","2016/3/18_GSW:DAL",35,130,112,"DAL","GSW","69","8:30p","AWAY","2016","Golden State Warriors","L","112","130","34","35","L 2"
2016-03-20 00:00:00.000,"LAC","NOP","2016/3/20_LAC:NOP",43,105,109,"LAC","NOP","69","6:00p","HOME","2016","New Orleans Pelicans","L","105","109","43","26","L 2"
2016-03-30 00:00:00.000,"WAS","SAC","2016/3/30_WAS:SAC",36,111,120,"WAS","SAC","75","10:00p","HOME","2016","Sacramento Kings","L","111","120","36","39","L 2"
2016-04-07 00:00:00.000,"MIN","SAC","2016/4/7_MIN:SAC",48,105,97,"SAC","MIN","79","10:00p","AWAY","2016","Minnesota Timberwolves","L","97","105","31","48","L 2"
2016-04-09 00:00:00.000,"CLE","CHI","2016/4/9_CLE:CHI",56,102,105,"CLE","CHI","80","8:30p","HOME","2016","Chicago Bulls","L","102","105","56","24","L 2"
2016-04-10 00:00:00.000,"MIL","PHI","2016/4/10_MIL:PHI",70,109,108,"PHI","MIL","80","5:00p","AWAY","2016","Milwaukee Bucks","L","108","109","10","70","L 2"
2016-10-28 00:00:00.000,"GSW","NOP","2016/10/28_GSW:NOP",2,122,114,"NOP","GSW","2","9:30p","AWAY","2017","Golden State Warriors","L","114","122","0","2","L 2"
2016-10-28 00:00:00.000,"HOU","DAL","2016/10/28_HOU:DAL",2,106,98,"DAL","HOU","2","8:30p","AWAY","2017","Houston Rockets","L","98","106","0","2","L 2"
2016-11-02 00:00:00.000,"POR","PHO","2016/11/2_POR:PHO",2,115,118,"POR","PHO","5","10:00p","HOME","2017","Phoenix Suns","L","115","118","2","3","L 2"
2016-11-05 00:00:00.000,"MIN","OKC","2016/11/5_MIN:OKC",1,92,112,"MIN","OKC","5","6:00p","HOME","2017","Oklahoma City Thunder","L","92","112","1","4","L 2"
2016-11-08 00:00:00.000,"PHO","POR","2016/11/8_PHO:POR",2,121,124,"PHO","POR","8","10:00p","HOME","2017","Portland Trail Blazers","L","121","124","2","6","L 2"
2016-11-09 00:00:00.000,"HOU","SAS","2016/11/9_HOU:SAS",3,101,99,"SAS","HOU","8","9:30p","AWAY","2017","Houston Rockets","L","99","101","5","3","L 2"
2016-11-13 00:00:00.000,"CHO","CLE","2016/11/13_CHO:CLE",6,93,100,"CHO","CLE","9","3:30p","HOME","2017","Cleveland Cavaliers","L","93","100","6","3","L 2"
2016-11-20 00:00:00.000,"ATL","NYK","2016/11/20_ATL:NYK",9,94,104,"ATL","NYK","13","12:00p","HOME","2017","New York Knicks","L","94","104","9","4","L 2"
2016-11-20 00:00:00.000,"CHI","LAL","2016/11/20_CHI:LAL",7,118,110,"LAL","CHI","14","9:30p","AWAY","2017","Chicago Bulls","L","110","118","7","7","L 2"
2016-11-27 00:00:00.000,"DEN","PHO","2016/11/27_DEN:PHO",13,120,114,"PHO","DEN","18","3:30p","AWAY","2017","Denver Nuggets","L","114","120","5","13","L 2"
2016-12-02 00:00:00.000,"WAS","SAS","2016/12/2_WAS:SAS",6,105,107,"WAS","SAS","18","8:30p","HOME","2017","San Antonio Spurs","L","105","107","6","12","L 2"
2016-12-03 00:00:00.000,"BRK","MIL","2016/12/3_BRK:MIL",5,103,112,"BRK","MIL","19","5:00p","HOME","2017","Milwaukee Bucks","L","103","112","5","14","L 2"
2016-12-07 00:00:00.000,"SAC","DAL","2016/12/7_SAC:DAL",17,120,89,"DAL","SAC","21","8:30p","AWAY","2017","Sacramento Kings","L","89","120","4","17","L 2"
2016-12-17 00:00:00.000,"PHO","OKC","2016/12/17_PHO:OKC",8,101,114,"PHO","OKC","27","5:00p","HOME","2017","Oklahoma City Thunder","L","101","114","8","19","L 2"
2016-12-18 00:00:00.000,"BOS","MIA","2016/12/18_BOS:MIA",19,105,95,"MIA","BOS","28","6:00p","AWAY","2017","Boston Celtics","L","95","105","9","19","L 2"
2016-12-18 00:00:00.000,"UTA","MEM","2016/12/18_UTA:MEM",11,82,73,"MEM","UTA","29","6:00p","AWAY","2017","Utah Jazz","L","73","82","18","11","L 2"
2016-12-28 00:00:00.000,"PHO","SAS","2016/12/28_PHO:SAS",9,98,119,"PHO","SAS","32","8:30p","HOME","2017","San Antonio Spurs","L","98","119","9","23","L 2"
2017-01-07 00:00:00.000,"ATL","DAL","2017/1/7_ATL:DAL",26,97,82,"DAL","ATL","37","8:30p","AWAY","2017","Atlanta Hawks","L","82","97","11","26","L 2"
2017-01-07 00:00:00.000,"CHO","SAS","2017/1/7_CHO:SAS",20,85,102,"CHO","SAS","38","8:30p","HOME","2017","San Antonio Spurs","L","85","102","20","18","L 2"
2017-01-08 00:00:00.000,"WAS","MIL","2017/1/8_WAS:MIL",18,107,101,"MIL","WAS","36","2:00p","AWAY","2017","Washington Wizards","L","101","107","18","18","L 2"
2017-01-08 00:00:00.000,"HOU","TOR","2017/1/8_HOU:TOR",13,129,122,"TOR","HOU","37","6:00p","AWAY","2017","Houston Rockets","L","122","129","24","13","L 2"
2017-01-12 00:00:00.000,"DAL","PHO","2017/1/12_DAL:PHO",27,113,108,"PHO","DAL","39","10:00p","AWAY","2017","Dallas Mavericks","L","108","113","12","27","L 2"
2017-01-16 00:00:00.000,"PHI","MIL","2017/1/16_PHI:MIL",20,113,104,"MIL","PHI","40","3:30p","AWAY","2017","Philadelphia 76ers","L","104","113","20","20","L 2"
2017-01-16 00:00:00.000,"ORL","DEN","2017/1/16_ORL:DEN",17,112,125,"ORL","DEN","43","5:00p","HOME","2017","Denver Nuggets","L","112","125","17","26","L 2"
2017-01-16 00:00:00.000,"POR","WAS","2017/1/16_POR:WAS",18,101,120,"POR","WAS","43","2:00p","HOME","2017","Washington Wizards","L","101","120","18","25","L 2"
2017-01-17 00:00:00.000,"MIN","SAS","2017/1/17_MIN:SAS",14,114,122,"MIN","SAS","42","8:30p","HOME","2017","San Antonio Spurs","L","114","122","14","28","L 2"
2017-01-20 00:00:00.000,"UTA","DAL","2017/1/20_UTA:DAL",29,112,107,"DAL","UTA","43","8:30p","AWAY","2017","Utah Jazz","L","107","112","14","29","L 2"
2017-01-21 00:00:00.000,"POR","BOS","2017/1/21_POR:BOS",17,127,123,"BOS","POR","43","5:00p","AWAY","2017","Portland Trail Blazers","L","123","127","26","17","L 2"
2017-01-31 00:00:00.000,"OKC","SAS","2017/1/31_OKC:SAS",28,94,108,"OKC","SAS","49","8:30p","HOME","2017","San Antonio Spurs","L","94","108","28","21","L 2"
2017-02-02 00:00:00.000,"PHI","SAS","2017/2/2_PHI:SAS",18,86,102,"PHI","SAS","49","8:30p","HOME","2017","San Antonio Spurs","L","86","102","18","31","L 2"
2017-02-05 00:00:00.000,"POR","OKC","2017/2/5_POR:OKC",22,99,105,"POR","OKC","52","3:00p","HOME","2017","Oklahoma City Thunder","L","99","105","22","30","L 2"
2017-02-11 00:00:00.000,"LAC","CHO","2017/2/11_LAC:CHO",30,107,102,"CHO","LAC","54","5:00p","AWAY","2017","Los Angeles Clippers","L","102","107","24","30","L 2"
2017-02-12 00:00:00.000,"DET","TOR","2017/2/12_DET:TOR",23,102,101,"TOR","DET","55","6:00p","AWAY","2017","Detroit Pistons","L","101","102","32","23","L 2"
2017-02-25 00:00:00.000,"NOP","DAL","2017/2/25_NOP:DAL",23,83,96,"NOP","DAL","59","8:30p","HOME","2017","Dallas Mavericks","L","83","96","23","36","L 2"
2017-03-04 00:00:00.000,"BRK","POR","2017/3/4_BRK:POR",10,116,130,"BRK","POR","61","10:00p","HOME","2017","Portland Trail Blazers","L","116","130","10","51","L 2"
2017-03-05 00:00:00.000,"IND","ATL","2017/3/5_IND:ATL",28,97,96,"ATL","IND","62","1:00p","AWAY","2017","Indiana Pacers","L","96","97","34","28","L 2"
2017-03-11 00:00:00.000,"NYK","DET","2017/3/11_NYK:DET",26,92,112,"NYK","DET","66","5:00p","HOME","2017","Detroit Pistons","L","92","112","26","40","L 2"
2017-03-26 00:00:00.000,"MIA","BOS","2017/3/26_MIA:BOS",35,108,112,"MIA","BOS","73","6:00p","HOME","2017","Boston Celtics","L","108","112","35","38","L 2"
2017-03-28 00:00:00.000,"DEN","POR","2017/3/28_DEN:POR",35,113,122,"DEN","POR","74","10:00p","HOME","2017","Portland Trail Blazers","L","113","122","35","39","L 2"
2017-04-02 00:00:00.000,"CHO","OKC","2017/4/2_CHO:OKC",33,113,101,"OKC","CHO","76","3:00p","AWAY","2017","Charlotte Hornets","L","101","113","43","33","L 2"
2017-04-09 00:00:00.000,"CLE","ATL","2017/4/9_CLE:ATL",51,125,126,"CLE","ATL","80","3:30p","HOME","2017","Atlanta Hawks","L","125","126","51","29","L 2"
2017-10-20 00:00:00.000,"GSW","NOP","2017/10/20_GSW:NOP",2,128,120,"NOP","GSW","2","9:30p","AWAY","2018","Golden State Warriors","L","120","128","0","2","L 2"
2017-10-20 00:00:00.000,"LAL","PHO","2017/10/20_LAL:PHO",2,132,130,"PHO","LAL","2","10:00p","AWAY","2018","Los Angeles Lakers","L","130","132","0","2","L 2"
2017-10-22 00:00:00.000,"ATL","BRK","2017/10/22_ATL:BRK",1,104,116,"ATL","BRK","3","3:30p","HOME","2018","Brooklyn Nets","L","104","116","1","2","L 2"
2017-10-23 00:00:00.000,"SAC","PHO","2017/10/23_SAC:PHO",1,115,117,"SAC","PHO","4","10:00p","HOME","2018","Phoenix Suns","L","115","117","1","3","L 2"
2017-10-25 00:00:00.000,"UTA","PHO","2017/10/25_UTA:PHO",2,88,97,"UTA","PHO","5","10:00p","HOME","2018","Phoenix Suns","L","88","97","2","3","L 2"
2017-10-28 00:00:00.000,"PHI","DAL","2017/10/28_PHI:DAL",6,112,110,"DAL","PHI","7","8:30p","AWAY","2018","Philadelphia 76ers","L","110","112","1","6","L 2"
2017-10-29 00:00:00.000,"SAS","IND","2017/10/29_SAS:IND",4,94,97,"SAS","IND","6","4:30p","HOME","2018","Indiana Pacers","L","94","97","4","2","L 2"
2017-11-05 00:00:00.000,"MIA","LAC","2017/11/5_MIA:LAC",4,104,101,"LAC","MIA","9","3:30p","AWAY","2018","Miami Heat","L","101","104","5","4","L 2"
2017-11-19 00:00:00.000,"WAS","TOR","2017/11/19_WAS:TOR",9,91,100,"WAS","TOR","16","3:30p","HOME","2018","Toronto Raptors","L","91","100","9","7","L 2"
2017-11-20 00:00:00.000,"ATL","SAS","2017/11/20_ATL:SAS",3,85,96,"ATL","SAS","17","8:30p","HOME","2018","San Antonio Spurs","L","85","96","3","14","L 2"
2017-11-20 00:00:00.000,"DEN","SAC","2017/11/20_DEN:SAC",13,114,98,"SAC","DEN","17","10:00p","AWAY","2018","Denver Nuggets","L","98","114","4","13","L 2"
2017-12-02 00:00:00.000,"LAC","DAL","2017/12/2_LAC:DAL",8,82,108,"LAC","DAL","21","2:00p","HOME","2018","Dallas Mavericks","L","82","108","8","13","L 2"
2017-12-16 00:00:00.000,"DAL","SAS","2017/12/16_DAL:SAS",8,96,98,"DAL","SAS","30","8:30p","HOME","2018","San Antonio Spurs","L","96","98","8","22","L 2"
2017-12-17 00:00:00.000,"SAC","TOR","2017/12/17_SAC:TOR",9,93,108,"SAC","TOR","29","3:30p","HOME","2018","Toronto Raptors","L","93","108","9","20","L 2"
2017-12-23 00:00:00.000,"POR","LAL","2017/12/23_POR:LAL",20,95,92,"LAL","POR","31","9:30p","AWAY","2018","Portland Trail Blazers","L","92","95","11","20","L 2"
2017-12-25 00:00:00.000,"PHI","NYK","2017/12/25_PHI:NYK",16,105,98,"NYK","PHI","33","12:00p","AWAY","2018","Philadelphia 76ers","L","98","105","17","16","L 2"
2017-12-27 00:00:00.000,"CLE","SAC","2017/12/27_CLE:SAC",24,95,109,"CLE","SAC","35","10:00p","HOME","2018","Sacramento Kings","L","95","109","24","11","L 2"
2018-01-06 00:00:00.000,"GSW","LAC","2018/1/6_GSW:LAC",21,121,105,"LAC","GSW","38","3:30p","AWAY","2018","Golden State Warriors","L","105","121","17","21","L 2"
2018-01-14 00:00:00.000,"MIL","MIA","2018/1/14_MIL:MIA",22,79,97,"MIL","MIA","42","1:00p","HOME","2018","Miami Heat","L","79","97","22","20","L 2"
2018-01-15 00:00:00.000,"TOR","PHI","2018/1/15_TOR:PHI",29,111,117,"TOR","PHI","42","1:00p","HOME","2018","Philadelphia 76ers","L","111","117","29","13","L 2"
